FID,X,Y,BCE_Kaipara_Harbour_System_Seagrass
13020,1726194.919633757555857,5975038.514150710776448,0.771144508000000
13021,1726332.805453340522945,5974983.529167986474931,
13022,1726389.333024880150333,5974962.483726557344198,
13023,1709963.408428233582526,5975176.449458193033934,
13024,1710962.807844606926665,5975163.714270947501063,-0.832636361000000
13025,1711934.592238485580310,5975151.603288838639855,
13026,1726349.048237507464364,5974952.902595715597272,
13027,1726615.023153834743425,5974949.021660433150828,
13028,1706014.960664753569290,5975216.110261127352715,-0.969065579000000
13029,1710150.817051024176180,5975186.756710559129715,
13030,1710233.972122163046151,5975169.561132515780628,
13031,1710395.268413615878671,5975191.516218847595155,-0.969433733000000
13032,1710414.304181658197194,5975164.969105892814696,-0.988220791000000
13033,1709850.320534138474613,5975157.950228501111269,
13034,1710934.936506956815720,5975144.520697928033769,-0.850522935000000
13035,1711910.155882596503943,5975131.985587056726217,
13036,1710192.889081583358347,5975143.434675817377865,
13037,1711439.351323693059385,5975143.322399276308715,-0.979714283000000
13038,1711705.312380599090829,5975620.668897475115955,-0.994749983000000
13039,1725881.730968312826008,5974929.799921737052500,
13040,1726348.401753527810797,5974927.993883997201920,
13041,1726606.316080664983019,5974924.230672008357942,
13042,1706035.405807908624411,5975191.938414125703275,-0.988795927000000
13043,1710390.063334732549265,5975131.160606272518635,
13044,1710893.672174090053886,5975129.826311011798680,-0.911358149000000
13045,1711902.743588721845299,5975111.160727903246880,
13046,1726106.745536631438881,5974921.545671344734728,-0.741772294000000
13047,1726317.256199870957062,5974932.129186063073575,
13048,1726365.174536424223334,5974912.798505445942283,
13049,1710188.445820053806528,5975123.759244401007891,
13050,1726115.107102715177462,5975037.347710394300520,-0.545421276000000
13051,1726209.763130749808624,5974914.857237410731614,
13052,1726300.035786090884358,5974908.764235914684832,
13053,1706063.056052946019918,5975179.443170075304806,-0.996668518000000
13054,1710923.194250001804903,5975104.960437766276300,-0.939701866000000
13055,1711419.411741070216522,5975100.608035766519606,-0.909999990000000
13056,1711889.059658650076017,5975091.807526170276105,
13057,1726328.459867290221155,5974893.395018101669848,
13058,1726679.225575144169852,5974940.250722167082131,
13059,1710200.847689718240872,5975108.139189182780683,
13060,1711869.799753731582314,5975087.768793517723680,
13061,1726396.927390117431059,5974886.891794827766716,
13062,1726593.421229762723669,5974878.982285877689719,
13063,1710156.147644111886621,5975093.867853924632072,
13064,1711848.588996005943045,5975072.097262008115649,
13065,1726138.688075019745156,5974881.211925360374153,
13066,1726227.062226405367255,5974879.925450327806175,
13067,1726468.623045892221853,5974871.621932465583086,
13068,1726750.543053914327174,5974867.554853159002960,-0.084929580000000
13069,1710080.590513770235702,5975088.339059243910015,
13070,1710137.222345407120883,5975121.938303846865892,
13071,1710188.264469254994765,5975083.895425187423825,
13072,1710228.926477570086718,5975089.315545311197639,
13073,1726370.605508329346776,5974877.460631809197366,
13074,1710179.747788740089163,5975073.634854778647423,
13075,1710879.478070851881057,5975083.254515980370343,-0.991690443000000
13076,1710939.529469536384568,5975069.141697023995221,-0.990772711000000
13077,1711817.764257944189012,5975052.325342413969338,
13078,1726387.905057162977755,5974853.390352121554315,
13079,1710196.070698519703001,5975063.863128976896405,
13080,1710586.790149905253202,5975058.335769684053957,-0.967382353000000
13081,1710703.498327081790194,5975057.397606603801250,-0.996000022000000
13082,1710917.685164890717715,5975053.796578557230532,
13083,1726243.096733764279634,5974851.450328674167395,
13084,1726484.306352842133492,5974841.491312610916793,
13085,1726633.789744250476360,5974854.058484056033194,
13086,1710493.822429889114574,5975050.106304613873363,-0.933999999000000
13087,1710575.165823545074090,5975048.867899728007615,-0.938732131000000
13088,1710598.169158350676298,5975048.574432372115552,-0.997000024000000
13089,1710816.204967432422563,5975045.990934693254530,
13090,1710836.509489908814430,5975045.179799764417112,
13091,1710884.866879948880523,5975044.561346353031695,
13092,1710956.743449546396732,5975044.997711400501430,
13093,1726138.339849743060768,5974836.364392461255193,
13094,1726669.106903843581676,5974828.624272440560162,
13095,1726742.304878327297047,5974832.538166126236320,0.255859863000000
13096,1710356.683026547776535,5975041.886780861765146,
13097,1710417.782622224418446,5975042.938473390415311,
13098,1710586.540362260537222,5975038.756245509721339,-0.989705854000000
13099,1710748.163919632788748,5975037.276782194152474,
13100,1710775.779796789400280,5975036.541082782670856,
13101,1710824.297219743253663,5975035.719773320481181,
13102,1710858.959241802105680,5975046.710081640630960,
13103,1710872.663849149830639,5975035.827995652332902,
13104,1711786.862859458895400,5975030.329542037099600,
13105,1726250.283521630801260,5974824.968547083437443,
13106,1726290.271026408998296,5974828.603940068744123,
13107,1726355.442288948222995,5974836.493949777446687,
13108,1726411.449163540033624,5974829.313391670584679,
13109,1726467.896075549069792,5974821.796236881054938,
13110,1710114.769941814709455,5975034.996695630252361,
13111,1710227.603502113837749,5975033.562610482797027,
13112,1710324.461833948269486,5975214.293499382212758,-0.847662167000000
13113,1710566.104278545361012,5975029.251539046876132,-0.957999988000000
13114,1710634.277972800889984,5975044.729012361727655,-0.992000014000000
13115,1710711.176083821570501,5975027.399888833053410,
13116,1710913.891319417860359,5975030.342532163485885,
13117,1706086.555516794556752,5975110.314824513159692,
13118,1710172.002790590282530,5975038.251727955415845,
13119,1710467.681491553317755,5975021.214654888026416,-0.992019219000000
13120,1710493.592197579797357,5975019.281730156391859,-0.977875007000000
13121,1710687.021016422659159,5975016.813936445862055,
13122,1711385.802103655878454,5975045.752226443961263,-0.717274245000000
13123,1726152.848835131386295,5974806.251504108309746,
13124,1726312.961173804011196,5974848.909598696976900,
13125,1710310.371190182631835,5975016.477130485698581,
13126,1710377.043788113165647,5975012.110748273320496,
13127,1710400.511025856947526,5975016.522642259486020,
13128,1710533.781325978226960,5975010.256254494190216,-0.969018890000000
13129,1711754.788344840053469,5975003.247634205967188,
13130,1710025.735557352425531,5975006.227685482241213,
13131,1710240.295059346826747,5975011.033814772032201,
13132,1709920.516491775168106,5975001.813682540319860,
13133,1710065.587583229178563,5974999.972827208228409,
13134,1710863.797665567602962,5974985.583011234179139,
13135,1711724.402214200934395,5974980.884880904108286,
13136,1725919.533767769346014,5974931.759606024250388,0.766579675000000
13137,1726476.679610389284790,5974772.370358089916408,
13138,1726664.785645636962727,5974770.954933900386095,0.316672993000000
13139,1710089.958526075119153,5974985.479202776215971,
13140,1710363.981330410111696,5974981.994623308070004,
13141,1711053.893487249733880,5975009.171455319039524,-0.936472767000000
13142,1711088.222927941242233,5974977.977193285711110,
13143,1711345.211056242231280,5974971.995906142517924,-0.976500026000000
13144,1711364.635551570449024,5974984.115928329527378,-0.861746470000000
13145,1725897.216836373554543,5974823.365493563935161,
13146,1710114.010416868841276,5974975.207166613079607,
13147,1710549.222662614658475,5974969.667566456831992,
13148,1711173.997818120988086,5974961.826140984892845,
13149,1711689.189963463926688,5974960.799335360527039,
13150,1725927.040994347538799,5974759.698811126872897,
13151,1709948.545567616587505,5974972.434593622572720,
13152,1711333.487053315388039,5974952.351733220741153,
13153,1711529.779145929031074,5974950.215486794710159,
13154,1726153.153994239866734,5974746.443583322688937,
13155,1710484.492729495977983,5974950.559773953631520,
13156,1710795.374910233076662,5974946.974449967034161,
13157,1710839.109446030342951,5974946.032492853701115,
13158,1711008.358389144297689,5974943.866628561168909,
13159,1711134.976230093045160,5974956.059153517708182,
13160,1711587.475629526423290,5974945.065468074753881,
13161,1711663.653837190009654,5974942.463944387622178,
13162,1725955.377625385299325,5974755.465519453398883,0.360837367000000
13163,1726458.527867303462699,5974732.227567426860332,
13164,1710170.046844947850332,5974944.595534947700799,
13165,1710239.144765745848417,5974944.099852611310780,
13166,1711032.409166871104389,5974933.592015727423131,
13167,1711206.280270265415311,5974931.745898044668138,
13168,1711248.771335164783522,5974948.541316875256598,
13169,1711645.088835450587794,5974925.521084780804813,
13170,1712733.198018089635298,5974911.514027293771505,0.823409071000000
13171,1706111.155355903785676,5975025.301353216171265,
13172,1710258.899432770907879,5974933.499227934516966,
13173,1710298.871358504984528,5974932.990681730210781,
13174,1710314.990255928132683,5974932.785555530339479,
13175,1710435.881996965501457,5974931.246153209358454,
13176,1710500.115676651475951,5974935.735238120891154,
13177,1710988.547083677724004,5974924.570016575977206,
13178,1711075.466364898486063,5974929.348321724683046,
13179,1711507.471278010634705,5974921.744729921221733,
13180,1726602.161699702730402,5974712.414521169848740,-0.155285704000000
13181,1710323.243070680880919,5974922.311685408465564,
13182,1710664.083239556523040,5974932.268181792460382,
13183,1710714.868806804297492,5974926.181806390173733,
13184,1711547.958636194001883,5974907.039568570442498,
13185,1726184.064874072792009,5974706.325805618427694,
13186,1710379.212057787692174,5974912.034898942336440,
13187,1710411.775097773177549,5974911.620172021910548,
13188,1710531.561307132476941,5974928.034153984859586,
13189,1710745.391970162047073,5974923.986409406177700,
13190,1710899.638084938982502,5974905.774866348132491,
13191,1711491.096000288845971,5974902.022194699384272,
13192,1711605.835347282234579,5974902.771203206852078,
13193,1726576.662348282523453,5974696.840410036034882,-0.083897208000000
13194,1710089.041790915187448,5974922.539831564761698,
13195,1710399.841874839039519,5974900.942635320127010,
13196,1710709.521517287008464,5974897.855806064791977,
13197,1710770.559764867881313,5974897.458813328295946,
13198,1710846.213141726795584,5974900.326467579230666,
13199,1711460.498249711701646,5974888.770038983784616,
13200,1710265.754693416645750,5974911.507551223039627,
13201,1710466.348409828031436,5974912.580623023211956,
13202,1711566.228820785414428,5974882.398694258183241,
13203,1710439.869436455424875,5974881.745453229174018,
13204,1710500.488426412688568,5974885.936682588420808,
13205,1710594.594087328761816,5974892.143781456165016,
13206,1710838.217477892525494,5974876.277970438823104,
13207,1711463.414411095902324,5974868.643640000373125,
13208,1711539.546330345794559,5974867.080311874859035,
13209,1725957.308166787726805,5974708.992265741340816,0.239750012000000
13210,1726009.739938918733969,5974679.716520732268691,0.197027055000000
13211,1710345.742516137193888,5974879.167847542092204,
13212,1726182.885720921214670,5974664.624581851065159,
13213,1726207.518193936906755,5974656.148083284497261,
13214,1710050.453521843533963,5974884.293489357456565,
13215,1710088.439783818088472,5974865.900134597904980,
13216,1710391.259190558921546,5974862.431591670028865,
13217,1710410.815114202210680,5974861.799681562930346,
13218,1710758.992032780777663,5974872.612457624636590,
13219,1726163.862214126158506,5974667.615681131370366,
13220,1710109.054176351288334,5974856.054583542980254,
13221,1711420.527555883629248,5974855.197618913836777,
13222,1711443.738773915683851,5974839.152597804553807,
13223,1711505.609191496623680,5974845.338549632579088,
13224,1710787.175993028329685,5974842.553657316602767,
13225,1711478.588072148617357,5974827.998166465200484,
13226,1706115.029577741399407,5974890.337994399480522,
13227,1709959.333754175808281,5974842.421478212811053,
13228,1710088.220194110414013,5974835.802184444852173,
