OID,FID_,X,Y,BCE_Hokian
2531,2531,1633403.605404442,6067735.547115714,-9999.0
2532,2532,1635052.898683602,6067698.880781149,-9999.0
2533,2533,1633482.822582961,6067670.822227225,-9999.0
2534,2534,1635053.251204981,6067662.144838409,-9999.0
2535,2535,1635039.283641791,6067645.593407542,-9999.0
2536,2536,1633786.44639922,6067633.465470606,-9999.0
2537,2537,1633774.788338945,6067623.893490996,-9999.0
2538,2538,1633786.373692276,6067614.233651086,-9999.0
2539,2539,1633876.381738879,6067614.126425103,-9999.0
2540,2540,1634996.11047705,6067620.925647008,-9999.0
2541,2541,1633546.059369123,6067594.86579411,-9999.0
2542,2542,1634979.322601006,6067584.389387187,-9999.0
2543,2543,1633570.415468325,6067574.848203452,-9999.0
2544,2544,1633586.461604988,6067555.066099254,-9999.0
2545,2545,1633865.636996948,6067561.747262893,-9999.0
2546,2546,1633988.218882926,6067560.728511098,-9999.0
2547,2547,1634151.4744269,6067553.691130933,-9999.0
2548,2548,1634946.57270627,6067539.683577715,-9999.0
2549,2549,1634076.799323339,6067554.110657946,-9999.0
2550,2550,1634185.10729564,6067532.665705902,-9999.0
2551,2551,1634237.632256456,6067507.479322417,-9999.0
2552,2552,1634363.821933888,6067507.380694384,-9999.0
2553,2553,1633740.559041983,6067502.50511435,-9999.0
2554,2554,1634300.719526293,6067491.611865588,-9999.0
2555,2555,1634885.262317685,6067480.144568201,-9999.0
2556,2556,1634780.905105188,6067459.985971603,-9999.0
2557,2557,1634711.299852316,6067460.919455972,-9999.0
2558,2558,1634365.754727139,6067448.393706731,-9999.0
2559,2559,1634501.908343786,6067439.13802846,-9999.0
