OID,FID_,X,Y,BCE_Otago_
2243,2243,1413876.930195973,4920936.783499473,-9999.0
2244,2244,1413824.414787726,4920924.839773745,-9999.0
2245,2245,1415366.342657803,4920960.97258816,-9999.0
2246,2246,1415604.763041598,4920968.599963811,-9999.0
2247,2247,1416646.238912261,4921008.749468473,-9999.0
2248,2248,1416761.485609175,4921007.16290907,-9999.0
2249,2249,1413797.111618745,4920904.040864878,-9999.0
2250,2250,1413957.851824687,4920898.878220674,-9999.0
2251,2251,1416776.001405398,4920987.532122821,0.389327551
2252,2252,1414676.644211213,4920910.421888905,-9999.0
2253,2253,1415388.16151262,4920931.654788572,-9999.0
2254,2254,1412622.306465031,4920843.767329095,-9999.0
2255,2255,1416403.346357041,4920959.385564039,-9999.0
2256,2256,1416776.613225663,4920962.863997485,-9999.0
2257,2257,1415095.527136683,4920921.452507018,-9999.0
2258,2258,1416337.442916604,4920939.877367723,-9999.0
2259,2259,1416377.998724688,4920939.823790106,-9999.0
2260,2260,1416418.160253051,4920942.64577711,-9999.0
2261,2261,1412599.228813962,4920822.258183427,-9999.0
2262,2262,1413978.234157712,4920866.159572321,-9999.0
2263,2263,1414447.343796737,4920873.593791259,-9999.0
2264,2264,1415052.056802608,4920897.858114627,-9999.0
2265,2265,1413209.968622481,4920826.815214596,-9999.0
2266,2266,1414956.862412499,4920878.836758372,-9999.0
2267,2267,1414977.789256645,4920879.461479189,-9999.0
2268,2268,1416317.10752526,4920919.296485232,-9999.0
2269,2269,1416358.961228854,4920920.536660783,-9999.0
2270,2270,1412565.127675802,4920808.927683122,-9999.0
2271,2271,1416799.11675918,4920938.297886355,-0.962000072
2272,2272,1412819.131681503,4920799.767073709,-9999.0
2273,2273,1413199.91029897,4920796.166570845,-9999.0
2274,2274,1416279.930742931,4920894.598302101,-9999.0
2275,2275,1414941.410689898,4920828.806268503,-9999.0
2276,2276,1416409.268647006,4920872.081273084,-9999.0
2277,2277,1414622.526255157,4920807.655361166,-9999.0
2278,2278,1414669.662329554,4920810.697344666,-9999.0
2279,2279,1414725.466706854,4920812.365713496,-9999.0
2280,2280,1414847.968327685,4920856.717547776,-9999.0
2281,2281,1415063.285908649,4920826.867240817,-9999.0
2282,2282,1413110.431547835,4920753.511395708,-9999.0
2283,2283,1413145.696855526,4920754.369780009,-9999.0
2284,2284,1413961.446611628,4920779.113737672,-9999.0
2285,2285,1416499.370224711,4920950.659051426,-9999.0
2286,2286,1414579.051239588,4920791.936748863,-9999.0
2287,2287,1416330.730160844,4920830.175065345,-9999.0
2288,2288,1416351.656710313,4920830.795150904,-9999.0
2289,2289,1416446.575526897,4920833.759676205,-9999.0
2290,2290,1416470.24049284,4920834.307633013,-9999.0
2291,2291,1414311.120353889,4920759.631578301,-9999.0
2292,2292,1414552.272501569,4920767.228886482,-9999.0
2293,2293,1414792.429956177,4920774.032682088,-9999.0
2294,2294,1412469.890516056,4920694.205859173,-9999.0
2295,2295,1413132.107657529,4920718.427983712,-9999.0
2296,2296,1413980.580930113,4920740.107779886,-9999.0
2297,2297,1414321.688165545,4920749.171920266,-9999.0
2298,2298,1415226.455339997,4920777.527697059,-9999.0
2299,2299,1416449.905062835,4920813.727185478,-9999.0
2300,2300,1413157.118990235,4920724.339061901,-9999.0
2301,2301,1412551.209534813,4920677.064003963,-9999.0
2302,2302,1413133.163592849,4920694.260129333,-9999.0
2303,2303,1416586.024117526,4920802.191008266,-9999.0
2304,2304,1416523.8357142,4920780.372149589,-0.703523857
2305,2305,1416803.920348679,4920818.939292097,-0.926208345
2306,2306,1416831.176635534,4920775.2073094,-0.867199997
2307,2307,1413901.663523614,4920677.425288429,-9999.0
2308,2308,1413943.516053093,4920678.681825222,-9999.0
2309,2309,1416397.536168598,4920756.263544353,-9999.0
2310,2310,1416480.867292159,4920759.377860412,-0.778400052
2311,2311,1416435.409097643,4920738.922822248,-9999.0
2312,2312,1412584.214488289,4920607.758430872,-9999.0
2313,2313,1414004.591487817,4920665.117017861,-9999.0
2314,2314,1414024.437447587,4920650.355510294,-9999.0
2315,2315,1414648.958108745,4921392.621680273,-0.908831454
2316,2316,1416832.638569972,4920742.964779432,-0.511154932
2317,2317,1414084.222018862,4920642.946732748,-9999.0
2318,2318,1414395.123639261,4920652.642310071,-9999.0
2319,2319,1416407.026815387,4920716.978362862,-0.709375047
2320,2320,1416815.234446003,4920724.062254137,-0.095442852
2321,2321,1414107.189797361,4920647.570954884,-9999.0
2322,2322,1414405.687103745,4920632.602792389,-9999.0
2323,2323,1416353.787019822,4920696.136282542,-9999.0
2324,2324,1416372.889120821,4920690.99418845,-0.911333362
2325,2325,1414235.587375849,4920617.894592284,-9999.0
2326,2326,1414348.229075345,4920623.249804587,-9999.0
2327,2327,1412376.615147779,4920551.324805172,-9999.0
2328,2328,1413945.912921207,4920598.838816181,-9999.0
2329,2329,1415355.590218673,4920640.791886394,-9999.0
2330,2330,1416334.968286613,4920674.88684483,-9999.0
2331,2331,1414327.901026034,4920602.662177823,-9999.0
2332,2332,1414406.58370753,4920602.661658914,-9999.0
2333,2333,1414454.957742031,4920608.33080944,-9999.0
2334,2334,1415365.831567739,4920631.455683827,-9999.0
2335,2335,1416195.905434253,4920655.780553038,-9999.0
2336,2336,1416276.260917761,4920658.367957411,-0.263400032
2337,2337,1415596.676796583,4920645.472396369,-9999.0
2338,2338,1413788.625215449,4920570.435779764,-9999.0
2339,2339,1416311.589886239,4920639.231971948,2.133794259
2340,2340,1415534.486822029,4920606.744191756,-9999.0
2341,2341,1415785.670684179,4920612.966606023,-9999.0
2342,2342,1412367.203609923,4920507.836500109,-9999.0
2343,2343,1413691.217959878,4920529.877766056,-9999.0
2344,2344,1414390.631829339,4920547.346687714,-9999.0
2345,2345,1414746.370081491,4920557.990368911,-9999.0
2346,2346,1414772.336764573,4920554.197815462,-9999.0
2347,2347,1412337.029749381,4920475.20486794,-9999.0
2348,2348,1413828.348846411,4920511.265401524,-9999.0
2349,2349,1413955.584663481,4920509.224816021,-9999.0
2350,2350,1413997.436046477,4920510.481020797,-9999.0
2351,2351,1415305.789382913,4920549.986863036,-9999.0
2352,2352,1416038.188964023,4920571.76985489,-9999.0
2353,2353,1416125.033360029,4920573.764982997,1.11316218
2354,2354,1412316.859631448,4920449.620252185,-9999.0
2355,2355,1412525.602758283,4920456.455090963,-9999.0
2356,2356,1415456.324155338,4920523.193008381,1.286647062
2357,2357,1415948.40009046,4920539.136462729,-9999.0
2358,2358,1416048.384906683,4921138.064285672,0.1923437
2359,2359,1416018.152099956,4920541.207535466,-9999.0
2360,2360,1416098.410882131,4920570.477312773,0.474358928
2361,2361,1412568.721431433,4920427.478878375,-9999.0
2362,2362,1414940.286781573,4920503.539154493,-9999.0
2363,2363,1415606.5662186,4920518.404116118,-9999.0
2364,2364,1415416.464118361,4920503.456483817,-0.396161303
2365,2365,1415708.148614065,4920501.65209458,-9999.0
2366,2366,1415772.171801741,4920504.085618905,-9999.0
2367,2367,1416049.931777117,4920511.806152816,-9999.0
2368,2368,1415320.464812798,4920512.741782209,-9999.0
2369,2369,1415650.177679338,4920496.084408459,-9999.0
2370,2370,1415674.017865917,4920480.453778192,-9999.0
2371,2371,1415792.595307091,4920483.97941704,-9999.0
2372,2372,1416029.598809544,4920491.224249438,-9999.0
2373,2373,1416078.151599109,4920492.491004526,-0.154272727
2374,2374,1414097.783698962,4920423.587655717,-9999.0
2375,2375,1414910.537804298,4920447.70970729,-9999.0
2376,2376,1415281.687592416,4920479.760695881,-9999.0
2377,2377,1415437.888704819,4920552.370815224,-0.846737874
2378,2378,1415775.454125379,4920473.48070525,0.138256389
2379,2379,1413679.122268511,4920405.24624904,-9999.0
2380,2380,1414746.629112052,4920440.149081321,-9999.0
2381,2381,1415730.412515945,4920462.152425596,-9999.0
2382,2382,1412588.769308744,4920358.535856719,-9999.0
2383,2383,1412647.560490009,4920359.936281279,-9999.0
2384,2384,1414161.158428549,4920405.50968117,-9999.0
2385,2385,1415291.125957349,4920439.290941509,-9999.0
2386,2386,1412167.051027426,4920334.259890112,-0.605017861
2387,2387,1412609.996406347,4920349.188249684,-9999.0
2388,2388,1414110.792743132,4920399.275295828,-0.961333334
2389,2389,1414747.935564923,4920413.777622514,-9999.0
2390,2390,1415951.067647832,4920449.313005273,-9999.0
2391,2391,1415410.297356061,4920422.863163986,-9999.0
2392,2392,1415431.222617104,4920423.486396758,-9999.0
2393,2393,1415884.69742056,4920446.210626514,-9999.0
2394,2394,1416052.008686608,4920446.733287318,-9999.0
2395,2395,1412149.677875454,4920318.809903802,-0.674981065
2396,2396,1415319.918642784,4920410.181288014,-9999.0
2397,2397,1415490.828881409,4920434.274986009,-0.95225003
2398,2398,1412139.739609582,4920304.400175906,-0.771400008
2399,2399,1413890.479607343,4920357.224522779,2.077599993
2400,2400,1415508.554988035,4920405.400859078,-9999.0
2401,2401,1416035.163480087,4920426.254915213,-9999.0
2402,2402,1414174.956191356,4920362.10821624,-9999.0
2403,2403,1415931.328076693,4920408.769990878,-9999.0
2404,2404,1415962.878406171,4920409.124954164,-9999.0
2405,2405,1412121.618743163,4920296.545995742,-0.821867369
2406,2406,1412188.262579983,4920315.860484065,0.583105248
2407,2407,1415991.702352591,4920437.047011161,-9999.0
2408,2408,1413260.128351167,4920308.641862032,-9999.0
2409,2409,1414935.24874904,4920432.680679529,-9999.0
2410,2410,1414210.141439607,4920340.378656418,-0.804518486
2411,2411,1414753.439028553,4920343.704896125,-9999.0
2412,2412,1415920.513212624,4920389.245957252,-9999.0
2413,2413,1414238.586522823,4920324.95391976,-9999.0
2414,2414,1414779.052696759,4920338.311718527,-9999.0
2415,2415,1415513.303657176,4920369.253561391,-0.995500013
2416,2416,1415872.371632331,4920366.479779818,-0.927229161
2417,2417,1412552.473347646,4920261.386671249,-9999.0
2418,2418,1412584.994918508,4920297.16159521,-9999.0
2419,2419,1415472.460378885,4920345.177738211,-9999.0
2420,2420,1415492.890832588,4920350.198610675,-9999.0
2421,2421,1412613.014269729,4920249.384485811,-9999.0
2422,2422,1415433.89776311,4920333.662940021,-9999.0
2423,2423,1415552.472523996,4920337.193253464,-0.492020411
2424,2424,1415891.709972709,4920347.075922662,-0.860499997
2425,2425,1415473.054734505,4920325.216968674,-9999.0
2426,2426,1416032.996335625,4920372.448230999,-9999.0
2427,2427,1416081.080743351,4920398.441572505,-0.968799451
2428,2428,1412572.404118893,4920230.87309735,-9999.0
2429,2429,1413812.66523048,4920274.97207574,-0.743534894
2430,2430,1415995.59001426,4920329.038196212,-0.983532601
2431,2431,1416037.631993341,4920330.848920288,-0.984972992
2432,2432,1414898.964790903,4920288.27036151,-9999.0
2433,2433,1415511.734164774,4920317.923014046,-9999.0
2434,2434,1416190.901792135,4920331.449244948,-0.15733333
2435,2435,1414276.250794536,4920284.649343291,-9999.0
2436,2436,1414395.856059045,4920281.305296999,-9999.0
2437,2437,1414423.720444667,4920263.537606652,-9999.0
2438,2438,1415473.142824231,4920299.973363176,-9999.0
2439,2439,1415961.84618907,4920309.202422434,-0.711928556
2440,2440,1414302.455380714,4920250.29286486,-9999.0
2441,2441,1416007.479629981,4920300.568273067,-0.568957136
2442,2442,1416038.877136469,4920301.15246049,-0.567690715
2443,2443,1416172.269169123,4920308.905448611,0.025375438
2444,2444,1413562.767317194,4920227.501323528,-9999.0
2445,2445,1413643.127632222,4920220.133906496,-9999.0
2446,2446,1415560.248287248,4920278.091382317,-0.414666674
2447,2447,1413793.120395627,4920214.718991241,1.73946456
2448,2448,1415474.343261434,4920269.732498412,-9999.0
2449,2449,1415554.65111558,4920267.73287739,-0.562514273
2450,2450,1416133.6012843,4920294.966162749,-0.289699116
2451,2451,1413763.141069356,4920210.781588929,-9999.0
2452,2452,1414350.649887644,4920236.126762912,-9999.0
2453,2453,1416101.730492989,4920273.398350613,-0.42007759
2454,2454,1414404.2901672,4920213.009042106,-9999.0
2455,2455,1414303.45534917,4920204.788724376,0.114254993
2456,2456,1415433.880114439,4920234.147227936,-9999.0
2457,2457,1415454.458779473,4920234.178042422,-9999.0
2458,2458,1414394.922991831,4920193.127017423,-9999.0
2459,2459,1414425.359337113,4920197.882107005,-9999.0
2460,2460,1413526.356035766,4920156.68470184,-9999.0
2461,2461,1414339.240636998,4920188.135681135,-0.864857103
2462,2462,1415514.188042356,4920216.182891934,-0.667079996
2463,2463,1414363.788221552,4920171.633674437,-9999.0
2464,2464,1414404.222500768,4920169.73177701,-9999.0
2465,2465,1413534.231833579,4920126.953439592,-9999.0
2466,2466,1413727.048738146,4920165.453894285,0.535349988
2467,2467,1412794.768908113,4920092.808734288,-0.960481028
2468,2468,1414406.832892172,4920132.965650948,-9999.0
2469,2469,1415413.066205313,4920198.228231806,-0.968921093
2470,2470,1412081.285738445,4920059.065010886,-9999.0
2471,2471,1412244.7987521,4920058.050446139,-9999.0
2472,2472,1413297.990282657,4920089.871914203,-9999.0
2473,2473,1415436.258127826,4920154.304136059,0.167958353
2474,2474,1412687.730592534,4920061.927420589,-0.994249985
2475,2475,1415226.508584667,4920142.785676799,-9999.0
2476,2476,1414503.308747295,4920114.277779188,-9999.0
2477,2477,1412064.274538555,4920027.048781352,-9999.0
2478,2478,1413573.169077589,4920153.313967797,-9999.0
2479,2479,1415202.703396725,4920131.777656501,-9999.0
2480,2480,1415227.571831426,4920117.187385567,-9999.0
2481,2481,1415373.570761855,4920137.221627122,-0.86703226
2482,2482,1414563.904947821,4920095.646968237,-9999.0
2483,2483,1415217.396952376,4920107.24265981,-0.388699978
2484,2484,1415248.772908334,4920108.526125896,-9999.0
2485,2485,1412103.900277315,4920002.96044144,-9999.0
2486,2486,1413459.912430167,4920044.801255779,-9999.0
2487,2487,1413529.95027873,4920046.909247367,-9999.0
2488,2488,1413428.6323828,4920033.083175946,-9999.0
2489,2489,1413517.342687949,4920035.428312077,-9999.0
2490,2490,1413635.150277902,4920040.773988781,-9999.0
2491,2491,1414583.143821058,4920073.313063403,-9999.0
2492,2492,1415252.865750056,4920088.321695468,0.476999949
2493,2493,1413490.375271644,4920074.016566133,-9999.0
2494,2494,1415295.520102294,4920079.603995035,-0.620434801
2495,2495,1413207.307981353,4920012.395012855,-9999.0
2496,2496,1413478.05619801,4920014.592214818,-9999.0
2497,2497,1414626.283730228,4920053.638770508,-9999.0
2498,2498,1413600.607785021,4920009.077430753,-9999.0
2499,2499,1414664.547121991,4920035.791036486,-9999.0
2500,2500,1415055.277873019,4920042.470528213,-9999.0
2501,2501,1412066.763777596,4919958.679546664,-9999.0
2502,2502,1413569.554112858,4919988.62613433,-9999.0
2503,2503,1413595.479983326,4919989.474378561,-9999.0
2504,2504,1413559.672899893,4919977.467947715,-9999.0
2505,2505,1413628.458901246,4919991.854878245,-9999.0
2506,2506,1414702.020255534,4920019.929881819,-9999.0
2507,2507,1414990.123046505,4920020.547021922,-9999.0
2508,2508,1415053.824994782,4920022.642244638,1.567201595
2509,2509,1412060.057895341,4919922.381011089,-9999.0
2510,2510,1412203.896433805,4919938.529471832,-9999.0
2511,2511,1412290.646213453,4919932.115095013,-9999.0
2512,2512,1412746.460723195,4920016.062946729,-0.938274457
2513,2513,1414750.104344915,4919999.391051617,-9999.0
2514,2514,1414823.11771212,4919985.590588463,-9999.0
2515,2515,1414927.33214183,4919995.591238019,0.229721278
2516,2516,1412072.282109239,4919893.365157125,-9999.0
2517,2517,1413540.238276543,4919927.345783912,-9999.0
2518,2518,1414818.655831089,4919965.478647593,-9999.0
2519,2519,1412257.738270177,4919911.936207893,-9999.0
2520,2520,1412209.504149237,4919870.216745188,-9999.0
2521,2521,1412286.663526061,4919870.047584278,-9999.0
2522,2522,1413203.3705634,4919887.608535323,-9999.0
2523,2523,1413630.686063968,4919915.690810272,-9999.0
2524,2524,1412028.33663353,4919855.124439636,-9999.0
2525,2525,1412071.330726804,4919857.005248928,-9999.0
2526,2526,1412143.540992713,4919845.578173344,-9999.0
2527,2527,1412443.446284321,4919854.6633626,-9999.0
2528,2528,1414095.477114866,4920540.259235962,-0.326838312
2529,2529,1412148.38254602,4919825.898678797,-9999.0
2530,2530,1412353.381731703,4919831.957447154,-9999.0
2531,2531,1413483.254030906,4919866.071406585,-9999.0
2532,2532,1413573.418218225,4919863.516966343,-9999.0
2533,2533,1413483.854880398,4919846.110636925,-9999.0
2534,2534,1412082.283546602,4919793.772878293,-9999.0
2535,2535,1412103.207001727,4919794.407412212,-9999.0
2536,2536,1412284.543617867,4919799.903743072,-9999.0
2537,2537,1413528.153465841,4919855.403317844,-9999.0
2538,2538,1412325.726490321,4919791.584437687,-9999.0
2539,2539,1412225.368271157,4919777.754414239,-9999.0
2540,2540,1412884.596010035,4919797.840411255,-9999.0
2541,2541,1413515.946962123,4919816.3213745,-9999.0
2542,2542,1413690.007072656,4919826.757121539,-0.104128202
2543,2543,1412016.387575477,4919777.283933643,-9999.0
2544,2544,1412494.986280829,4919766.317530602,-0.94489745
2545,2545,1413495.322723032,4919800.921344108,-9999.0
2546,2546,1413443.810851368,4919784.968524039,-9999.0
2547,2547,1413464.882634606,4919804.608416473,-9999.0
2548,2548,1413495.922290747,4919776.170676691,-9999.0
2549,2549,1413547.7873334,4919809.699447107,-9999.0
2550,2550,1412495.086669683,4919741.073609754,-0.944550625
2551,2551,1412694.339292961,4919741.068124191,-9999.0
2552,2552,1412934.775995652,4919744.374407656,-9999.0
2553,2553,1413581.31118811,4919773.215914056,-9999.0
