OID,FID_,X,Y,BCE_Manuka
528,528,1760158.169972233,5909707.417044546,1.32678573
529,529,1761974.099291099,5909691.792482915,0.222458332
530,530,1762445.44991088,5909658.057496254,1.54472725
531,531,1760165.75242683,5909691.49489379,1.389859137
532,532,1762501.414752822,5909646.814380049,2.24452261
533,533,1760459.272949385,5909715.14292209,0.150516647
534,534,1761980.65956512,5909646.801096196,0.145740741
535,535,1762533.366547039,5909641.918816905,1.731428566
536,536,1760173.725126972,5909677.636042432,1.388593729
537,537,1762613.430436675,5909626.580672142,1.369803889
538,538,1760181.383124049,5909661.470719434,1.379571419
539,539,1762637.231851301,5909616.10661636,1.530624988
540,540,1748296.787023263,5909879.489911082,0.604615377
541,541,1760476.829232356,5909650.449832181,0.129745222
542,542,1762370.843184744,5909616.104402363,1.594462808
543,543,1748303.797310605,5909859.159595756,0.544117633
544,544,1760192.011668362,5909648.467817452,1.365370364
545,545,1762380.307700696,5909599.482693958,1.644444388
546,546,1762666.383649816,5909601.020105624,1.673842565
547,547,1748402.331701108,5909848.565966198,0.208257894
548,548,1760924.180169032,5909617.253314053,1.342500027
549,549,1762388.054359582,5909589.420308325,1.873066691
550,550,1762676.379166155,5909583.778552935,1.755584395
551,551,1748321.448222563,5909900.874793842,0.577780112
552,552,1762368.517510431,5909580.150556113,1.774112123
553,553,1762684.096551568,5909573.552905172,1.8341026
554,554,1748325.384681372,5909827.798749797,0.553559343
555,555,1760196.762170499,5909622.486762304,1.666142099
556,556,1760535.978148415,5909604.465247313,0.215886078
557,557,1762231.459265442,5909572.879953736,1.456915881
558,558,1748333.584410758,5909818.595401398,0.582261906
559,559,1756316.243119939,5909867.947819947,0.607479645
560,560,1760203.805910112,5909600.773181888,2.04675
561,561,1762692.269782319,5909560.158580839,1.974881878
562,562,1748348.543506338,5909811.703194192,0.703266652
563,563,1762267.505237234,5909561.01876699,1.766175461
564,564,1748364.388600622,5909801.65335407,0.780233341
565,565,1762189.542461652,5909554.367393129,1.526850547
566,566,1762305.816712088,5909552.759401113,1.593782215
567,567,1748380.254824391,5909791.796824284,0.70419999
568,568,1761727.338016695,5909563.551873194,1.365426131
569,569,1762151.581898269,5909533.201574368,1.500642201
570,570,1748396.098772656,5909782.02803921,0.483899996
571,571,1761738.388747651,5909531.779648139,1.376415073
572,572,1748411.942421499,5909772.263394612,0.580480308
573,573,1760222.540637982,5909563.27057066,4.216682879
574,574,1748427.787409981,5909762.498331597,1.268705883
575,575,1748476.451745017,5909752.486116629,1.126782464
576,576,1748499.39672099,5909744.850003897,0.452166662
577,577,1760242.486372884,5909530.251775985,3.267625022
578,578,1748515.692064832,5909734.726136768,0.322393446
579,579,1748531.123762816,5909723.675156948,0.310405405
580,580,1748494.902807571,5909776.895607713,-0.147888058
581,581,1760249.922327678,5909515.156120978,1.46379311
582,582,1761744.505120675,5909487.771864485,1.428320621
583,583,1748546.95825281,5909719.569643453,0.164087589
584,584,1748562.73781516,5909712.151618684,0.167580003
585,585,1760740.63910433,5909497.396756887,1.328079123
586,586,1748571.13077883,5909703.764312848,0.380328129
587,587,1748610.572281738,5909702.071482392,-0.532324985
588,588,1748586.573671033,5909692.753045165,0.585666666
589,589,1760234.436800088,5909479.786503065,1.659464278
590,590,1760249.387089546,5909480.471940433,1.358909113
591,591,1748594.703256311,5909683.10013528,2.815273694
592,592,1760226.518417022,5909469.418075282,3.092142854
593,593,1761638.518716341,5909433.159108771,1.770083319
594,594,1748624.586933583,5909679.893146416,-0.538249999
595,595,1761625.109651366,5909423.912987987,2.027866662
596,596,1761664.729256718,5909423.712063322,1.588620714
597,597,1760201.362619449,5909440.403246996,3.850923069
598,598,1761617.28342282,5909414.444497174,1.866481483
599,599,1760192.878940214,5909431.103123791,3.624929623
600,600,1761632.644884355,5909404.231896889,1.691623938
601,601,1756293.731962983,5909568.590655293,0.301176742
602,602,1760184.479834419,5909421.596111028,1.986794884
603,603,1748633.561224249,5909628.579782165,-0.54015384
604,604,1760176.232247494,5909411.861059782,0.061000017
605,605,1761682.889245978,5909392.183075111,1.517540986
606,606,1756303.998392159,5909464.339860107,0.251636362
607,607,1761658.478830295,5909381.465145711,2.32020888
608,608,1761711.838849556,5909362.910899658,1.420253182
609,609,1760459.890848223,5909367.204824662,1.229158855
610,610,1761647.142787162,5909346.891252358,1.877489885
611,611,1756327.589778813,5909433.06757236,0.276666667
612,612,1761720.121198634,5909344.852210991,1.42038042
613,613,1756335.432243379,5909424.407107236,0.555576921
614,614,1760119.813850705,5909352.427255416,-0.122096776
615,615,1760406.927418337,5909347.883030001,1.322727266
616,616,1762053.144718649,5909323.070118973,1.309218138
617,617,1756351.233825326,5909413.419051302,0.895569622
618,618,1761736.469231142,5909315.010376593,1.341784594
619,619,1760102.955697618,5909323.074130107,0.043333323
620,620,1761751.314091547,5909293.091144605,1.281538477
621,621,1762045.721467119,5909287.825226979,1.452833329
622,622,1760096.150429183,5909312.995141364,-0.07648649
623,623,1761758.568837208,5909282.458369011,1.219718321
624,624,1748386.431691147,5909512.394568222,-0.009000001
625,625,1748431.42254504,5909515.36466166,-0.157342861
626,626,1761768.22750285,5909271.984551242,0.046315797
627,627,1760218.403460618,5909292.00725682,1.353703704
628,628,1748407.797368893,5909500.249868609,-0.445909662
629,629,1760301.76134685,5909279.151375358,1.462200029
630,630,1761761.437871896,5909254.231874452,0.264653463
631,631,1761813.740701996,5909256.161273203,1.309062511
632,632,1756339.112057647,5909351.942415081,0.191722772
633,633,1760309.808888919,5909271.715672346,1.692352912
634,634,1761853.547221578,5909245.431727896,1.297898094
635,635,1761877.450105581,5909239.990568721,1.26450004
636,636,1748367.85386935,5909480.317373709,-0.299953725
637,637,1760070.004122696,5909263.355578062,0.530169505
638,638,1761893.353649492,5909234.701992352,1.258000024
639,639,1756342.800272099,5909323.845226794,0.225352114
640,640,1760061.493324435,5909254.131020447,1.170588244
641,641,1760121.659310874,5909253.953069952,1.45579441
642,642,1761933.064871188,5909218.988752095,1.182874997
643,643,1748327.603701122,5909457.998782029,0.378511999
644,644,1760053.220072153,5909244.511243613,1.2012
645,645,1760097.473416002,5909244.439355112,1.448504705
646,646,1760072.414128909,5909235.019944522,1.404594611
647,647,1761717.054975697,5909202.601048752,1.465070387
648,648,1760060.502575243,5909224.411239257,1.335178586
649,649,1761701.228862001,5909191.750724817,1.432553154
650,650,1761692.624497393,5909183.202684278,1.450294091
651,651,1760042.918162545,5909209.180579357,1.342994179
652,652,1748349.190070268,5909405.057139163,-0.22860076
653,653,1761616.32669582,5909142.505649938,2.42545183
654,654,1761467.549313374,5909131.409959567,1.486142134
655,655,1761627.56599784,5909115.714851937,4.203484813
656,656,1761490.888490011,5909107.847585539,1.440126621
657,657,1761634.229000904,5909105.044415231,4.119399967
658,658,1746588.548749368,5909368.189202668,0.750800001
659,659,1746604.37938342,5909368.832143122,1.24000004
660,660,1761502.636052571,5909097.580288754,1.398037983
661,661,1746581.841018284,5909357.737325981,1.229999981
662,662,1761514.090046929,5909077.220554229,1.289814828
663,663,1761610.534784454,5909064.793553323,4.755737586
664,664,1748331.567765939,5909298.068789113,-0.443243587
665,665,1746620.086850845,5909317.987031598,1.380943413
666,666,1761481.616944856,5909038.008546595,1.595696226
667,667,1748330.34450561,5909268.319293229,-0.437547165
668,668,1753827.187979802,5909179.981138906,-0.773531969
669,669,1761465.179012233,5909018.458429582,2.087999978
670,670,1761792.569522831,5909012.032762577,1.510571463
671,671,1746586.661130252,5909278.888437109,1.177142863
672,672,1748322.667470627,5909253.49934716,-0.416294864
673,673,1748330.56293005,5909238.205928179,-0.509999986
674,674,1761414.21234073,5909002.653289082,1.698793093
675,675,1761793.288368013,5908992.339773786,1.349636359
676,676,1746658.464523871,5909257.507598202,2.466103879
677,677,1747763.76596113,5909231.792862102,0.830803675
678,678,1761393.859966609,5908959.45596928,1.79285717
679,679,1747737.273408391,5909209.561737615,0.829749046
680,680,1761791.399348777,5908932.353081129,0.814528287
681,681,1746714.005754442,5909196.731154562,1.189347837
682,682,1747729.515272691,5909184.483638546,0.68823178
683,683,1747838.953657151,5909222.528583379,0.486589157
684,684,1761351.180690457,5908900.522231104,1.859859154
685,685,1761503.081805179,5908889.226814331,1.649677438
686,686,1761804.217372786,5908886.819074137,1.071530612
687,687,1761518.923995439,5908879.199756473,1.651052611
688,688,1761238.67491788,5908872.466916044,1.570302998
689,689,1761534.770385176,5908869.171630665,1.578545479
690,690,1761762.670648838,5908863.894611031,1.531214955
691,691,1748297.231802844,5909139.432827417,-0.436326406
692,692,1761226.650206072,5908863.206526026,1.567659569
693,693,1761373.941140895,5908860.945096604,1.463999997
694,694,1761550.622261931,5908859.141752182,1.59478265
695,695,1746548.6676286,5909128.35318414,0.928372085
696,696,1747750.955593879,5909136.924145906,0.33542857
697,697,1747907.020385138,5909105.658592602,-0.054454836
698,698,1761566.481118681,5908849.109648541,1.586000027
699,699,1747728.951549013,5909088.388702203,0.180425925
700,700,1761207.502640044,5908844.504015245,2.353655895
701,701,1761582.349039768,5908839.074660104,1.577499991
702,702,1761597.675651815,5908835.817350728,1.572083352
703,703,1746567.721987971,5909099.566173743,1.038227821
704,704,1747735.694022712,5909079.105598899,0.152709089
705,705,1761605.747845278,5908826.835803013,1.665142846
706,706,1761621.619854657,5908816.708346467,1.595294104
707,707,1746567.407701354,5909079.667664884,0.984556959
708,708,1747967.619103783,5909075.310732353,0.120534939
709,709,1761642.877605883,5908803.264345754,1.719086527
710,710,1746575.177558663,5909064.68862976,1.030451617
711,711,1748272.573509193,5909043.922739525,-0.536880522
712,712,1746582.945777143,5909039.744076445,1.038933315
713,713,1748254.387835517,5909005.286751647,-0.505144733
714,714,1747723.036312599,5909034.569117201,-0.055485387
715,715,1746529.834127569,5908990.557835965,1.005443034
716,716,1746549.843220714,5908990.939128377,1.023137246
717,717,1746677.808531038,5908988.000579149,0.882875002
718,718,1748246.475482984,5908964.180738444,-0.627453322
719,719,1746470.409292841,5908980.678897053,1.030526323
720,720,1746685.63481522,5908977.895896836,1.01262498
721,721,1746493.921524961,5908967.301334688,0.911259253
722,722,1746757.688265778,5908946.741590578,1.098199959
723,723,1746508.976953856,5908941.071336366,0.801875016
724,724,1747693.628147593,5908939.019914823,-0.27356328
725,725,1746756.602247413,5908927.022857575,1.078181765
726,726,1746692.269064194,5908908.196866136,1.012678549
727,727,1746714.256282526,5908918.739491448,0.987666663
728,728,1747684.052480796,5908895.771375735,-0.56023078
729,729,1748222.467977429,5908881.094607772,-9999.0
730,730,1746715.919944743,5908887.849123854,1.078545436
731,731,1746515.359466644,5908881.145001179,0.768200015
732,732,1746678.201273498,5908886.001505065,1.016671548
733,733,1746730.537838391,5908807.841382201,1.012000002
734,734,1746702.788380804,5908788.765549886,0.94872727
735,735,1746666.033286692,5908779.048838127,0.884285698
736,736,1746465.702099059,5908751.67384814,0.282181815
737,737,1746481.539182695,5908742.158182072,0.561124999
738,738,1746624.248399125,5908739.021774509,2.190200009
739,739,1746453.372779804,5908732.67518189,0.171437499
740,740,1745837.893936869,5908763.091994992,1.579238405
741,741,1746671.979347834,5908734.289910562,1.028932984
742,742,1746423.154727483,5908719.81255712,0.127036012
743,743,1747440.817351475,5908694.050970904,0.059097108
744,744,1746408.865675349,5908703.535296869,0.068333335
745,745,1745876.219309213,5908714.932146841,1.224274282
746,746,1746302.478040578,5908708.974280876,0.890792076
747,747,1747422.742973682,5908676.541383498,0.118313186
748,748,1747476.592423391,5908693.761301242,-0.059398176
749,749,1745912.638327551,5908692.874318357,1.139038501
750,750,1746274.020045565,5908684.749971842,0.928043481
751,751,1746320.382131828,5908685.324782013,0.833035733
752,752,1747504.4506825,5908664.414405428,-0.358578946
753,753,1745936.461809065,5908682.495152418,1.126078407
754,754,1746304.21358667,5908675.634333487,0.845454531
755,755,1746335.909882393,5908679.306366757,0.808378376
756,756,1746040.255715235,5908670.012501391,0.818625009
757,757,1745847.007839878,5908679.23031236,1.386428561
758,758,1745885.099900349,5908678.06918883,1.271182943
759,759,1746048.08241215,5908659.908416498,0.830750004
760,760,1746459.154747167,5908670.186162938,0.575932826
761,761,1746059.908230334,5908649.735458238,0.662562495
762,762,1746239.69773833,5908636.668314741,0.833874971
763,763,1745881.130216319,5908645.707392857,1.268511901
764,764,1746082.445029841,5908628.865938135,0.860119047
765,765,1746177.689960926,5908617.311431173,0.634650078
766,766,1746551.596715565,5908703.187742185,1.121682439
767,767,1752325.603506744,5908514.038520884,-0.563302762
768,768,1745922.844829784,5908623.322912281,2.445393276
769,769,1746107.211219229,5908609.043462508,0.874937495
770,770,1745959.506292744,5908603.636921588,1.078367326
771,771,1746094.877306056,5908599.085375517,0.921454535
772,772,1747319.133550855,5908578.509749608,0.154027778
773,773,1745977.094603964,5908591.345121204,1.016304357
774,774,1746379.328048142,5908655.339728818,0.23273997
775,775,1745967.570696287,5908576.560198226,1.406915846
776,776,1747340.386024296,5908605.742806078,0.080022686
777,777,1746014.734070898,5908567.408199625,1.084253729
778,778,1746365.288516605,5908564.251487237,0.327981652
779,779,1747357.617595604,5908541.985528103,-0.262690912
780,780,1746066.190230476,5908549.933984678,1.137687528
781,781,1746382.118677725,5908544.487531167,-0.018101265
782,782,1746094.240571485,5908531.365108253,1.096530608
783,783,1746405.769189956,5908524.140634149,0.036125
784,784,1746118.107266241,5908519.980517265,1.04938464
785,785,1746241.193237409,5908517.672473648,0.951775693
786,786,1746261.472295994,5908516.861984099,1.009818197
787,787,1746417.594403642,5908513.967156565,0.092874999
788,788,1747341.382875248,5908497.969922883,-0.1976875
789,789,1747347.405400191,5908515.10903005,-0.237265718
790,790,1746139.329432055,5908506.488523305,1.014242419
791,791,1746227.718858765,5908502.332463471,0.981298072
792,792,1746437.245673569,5908493.689202069,0.047499997
793,793,1746162.975924295,5908486.032419928,0.978949998
794,794,1746264.697345983,5908487.387009065,1.145674586
795,795,1747334.246761393,5908458.027513526,-0.2825283
