OID,FID_,X,Y,BCE_Tauran
2844,2844,1865537.696561869,5837805.625841656,-0.262877355
2845,2845,1862027.283570942,5837902.744215709,-0.713999987
2846,2846,1864462.095526657,5837824.92682402,-0.713999987
2847,2847,1865621.820287806,5837798.454739416,-0.440247439
2848,2848,1870048.394840558,5837649.255185267,0.137672824
2849,2849,1864755.100808465,5837813.71830841,-0.713999987
2850,2850,1869453.386111892,5837654.249925464,-0.387814804
2851,2851,1862053.740496573,5837891.827633869,-0.713999987
2852,2852,1864172.454418978,5837818.669910967,-0.713999987
2853,2853,1865498.408046936,5837783.617968452,-0.269419844
2854,2854,1865592.028309877,5837768.058967915,-0.440138893
2855,2855,1865683.325534948,5837770.137182092,-0.230981644
2856,2856,1869801.041170735,5837642.712977547,-0.25921168
2857,2857,1866859.530268955,5837754.614529411,-0.394137199
2858,2858,1865591.934349232,5837739.291384234,-0.438259262
2859,2859,1866849.29220063,5837697.609099795,-0.436754721
2860,2860,1870142.603825464,5837592.322883877,0.172653844
2861,2861,1865051.987246412,5837746.588779459,-0.713999987
2862,2862,1866480.69901557,5837703.532719013,1.02699999
2863,2863,1869850.373577118,5837595.9683802,-0.299412671
2864,2864,1859753.269691786,5837909.403662117,-0.144974358
2865,2865,1865473.055463444,5837752.738494045,-0.211788772
2866,2866,1865514.118012576,5837736.609884858,-0.226603746
2867,2867,1866796.482284931,5837687.695185102,-0.260184435
2868,2868,1865709.146619136,5837705.686936384,-0.139568806
2869,2869,1866872.160167143,5837667.660303802,-0.622124996
2870,2870,1870165.331489191,5837566.322619825,0.128679069
2871,2871,1865467.063269044,5837702.993204515,-0.123072726
2872,2872,1865697.184644483,5837695.206550431,-0.145927274
2873,2873,1865773.488062928,5837709.65837165,-0.082212651
2874,2874,1866859.935719765,5837658.07357023,-0.64138749
2875,2875,1862038.879748227,5837807.378300435,-0.713999987
2876,2876,1864506.291805322,5837727.928088075,-0.713999987
2877,2877,1870198.77830517,5837546.518217904,0.109851241
2878,2878,1865101.092949468,5837706.632345995,-0.384526792
2879,2879,1865495.382186703,5837697.890126865,-0.176400871
2880,2880,1865728.301658034,5837674.66509582,-0.109232145
2881,2881,1865760.044310747,5837673.647746437,-0.094709091
2882,2882,1865938.322450572,5837668.399499081,-0.01946789
2883,2883,1866839.454752886,5837638.77236877,-0.684884608
2884,2884,1868855.295525592,5837582.478921611,0.313403088
2885,2885,1870228.03199492,5837529.754577166,0.230735852
2886,2886,1859030.66488602,5837881.404042449,-0.081317798
2887,2887,1861593.722059289,5837800.589736502,0.033536507
2888,2888,1859744.332984366,5837848.603666257,0.15614094
2889,2889,1860625.078356557,5837816.681192487,-0.204222224
2890,2890,1861577.330804488,5837786.279633771,-0.013055556
2891,2891,1865839.528481479,5837655.401932118,-0.051729728
2892,2892,1865957.796369791,5837647.346902634,-0.021462962
2893,2893,1870120.658306166,5837513.149367634,0.00335849
2894,2894,1870256.213965694,5837517.994387594,0.169334492
2895,2895,1865778.650402679,5837643.578986325,-0.071972727
2896,2896,1865824.012545823,5837640.539426597,-0.059836362
2897,2897,1859005.927218656,5837847.04109308,-0.062944445
2898,2898,1859030.868461885,5837847.197540114,-0.1242125
2899,2899,1865568.013035792,5837648.002083125,-0.479128053
2900,2900,1865588.740895191,5837639.593232173,-0.369688076
2901,2901,1865766.688411817,5837633.09869971,-0.069555555
2902,2902,1869944.302401507,5837497.203543606,-0.580914284
2903,2903,1864701.008195414,5837672.465314745,-0.713999987
2904,2904,1865628.632667725,5837704.927904748,-0.291817506
2905,2905,1865977.266758327,5837617.158942558,-0.013046297
2906,2906,1869681.503470812,5837526.860886998,-0.312117095
2907,2907,1870310.349859219,5837480.445764827,0.167775862
2908,2908,1866897.207314621,5837582.022565667,-0.172138805
2909,2909,1867226.217017613,5837566.643089158,-0.488090903
2910,2910,1862056.46043132,5837722.045016998,-0.713999987
2911,2911,1865646.709102208,5837607.41921544,-0.259679247
2912,2912,1865801.98823077,5837614.631984873,-0.066007018
2913,2913,1865864.715859089,5837603.173564985,-0.048845696
2914,2914,1866257.631286083,5837587.813506526,0.164642862
2915,2915,1870370.63950562,5837463.036326256,0.214446567
2916,2916,1859750.84196192,5837804.947974458,-0.014838284
2917,2917,1861416.746879875,5837731.882109581,-0.043321432
2918,2918,1865627.141416115,5837598.442917406,-0.323364481
2919,2919,1866668.560895719,5837595.452562906,-0.020284884
2920,2920,1866766.076090726,5837565.762474646,-0.580438091
2921,2921,1868924.084299155,5837532.485307463,0.179214688
2922,2922,1870415.693119888,5837442.856192833,0.238636366
2923,2923,1864128.868339118,5837640.771180534,-0.432560093
2924,2924,1865987.300141712,5837576.539882203,-0.019962962
2925,2925,1870399.510143138,5837433.819292777,0.172660714
2926,2926,1866756.602413627,5837547.146542737,-0.391550457
2927,2927,1866915.44347692,5837536.732619607,-0.115309093
2928,2928,1868980.377945445,5837476.1065992,0.059636943
2929,2929,1869305.28292649,5837478.525404674,-0.178829488
2930,2930,1859752.576780106,5837754.036554187,-0.199651519
2931,2931,1862063.763116861,5837689.990979419,-0.713999987
2932,2932,1864185.1610735,5837619.498760854,-0.389577965
2933,2933,1865596.201375217,5837564.076878941,-0.324521549
2934,2934,1865665.541548213,5837557.292402088,-0.309842596
2935,2935,1865709.000727173,5837581.011256432,-0.194272191
2936,2936,1866795.767985507,5837520.62405803,-0.312945464
2937,2937,1866944.555805097,5837678.294158934,-0.337501148
2938,2938,1864160.85011599,5837595.011719207,-0.390036372
2939,2939,1865014.509662932,5837566.886464261,-0.526092589
2940,2940,1865033.915408486,5837566.941905164,-0.706274986
2941,2941,1864133.348866929,5837586.284809618,-0.368603775
2942,2942,1869020.933636735,5837442.505957015,0.122038797
2943,2943,1869874.133225724,5837401.03439538,-0.609148161
2944,2944,1870445.828801955,5837382.405783524,0.080690911
2945,2945,1859785.401378373,5837712.836455937,-0.036999999
2946,2946,1865033.106066007,5837546.799880234,-0.512109092
2947,2947,1865148.661690644,5837553.293195161,-0.367816455
2948,2948,1866647.662848511,5837501.402578392,0.077099999
2949,2949,1866727.563700574,5837522.775811765,-0.316441885
2950,2950,1866763.06337973,5837491.735861853,-0.506072743
2951,2951,1869784.689053356,5837443.714269015,-0.338872676
2952,2952,1858910.341071692,5837731.157560278,-0.058733945
2953,2953,1862061.559984899,5837632.066700829,-0.713999987
2954,2954,1866810.119171615,5837484.451940098,-0.369458716
2955,2955,1858898.388469109,5837720.667836403,-0.064981819
2956,2956,1863461.259102469,5837577.35181812,0.19643637
2957,2957,1865473.492356201,5837513.543574573,-0.112574072
2958,2958,1866577.968542655,5837484.556307042,0.142055557
2959,2959,1861167.186437406,5837639.74266956,-0.132416665
2960,2960,1863480.766968221,5837571.845953919,0.180764153
2961,2961,1864985.29759158,5837534.915162257,-0.44201574
2962,2962,1866730.122334547,5837467.065544251,-0.359149537
2963,2963,1859691.313462316,5837676.327924227,-0.413363634
2964,2964,1866488.324382227,5837465.432498273,-0.118646497
2965,2965,1866520.066392231,5837464.412182541,-0.134178684
2966,2966,1870444.202726068,5837332.556043725,-0.228035098
2967,2967,1870495.481782542,5837378.891657646,0.081845552
2968,2968,1870584.973781957,5837332.62832591,-0.03812014
2969,2969,1863445.890586345,5837548.420449906,0.230618754
2970,2970,1864380.818982279,5837518.141134003,-0.713999987
2971,2971,1866826.396402126,5837440.316819376,-0.31374842
2972,2972,1869172.898736812,5837367.751949114,0.121758895
2973,2973,1870686.172835318,5837315.055797328,0.086485982
2974,2974,1870733.786308452,5837313.501125788,0.149242994
2975,2975,1870756.809617304,5837360.264087693,0.227794312
2976,2976,1866462.77392729,5837449.328328417,-0.124240543
2977,2977,1869906.688940599,5837347.771939727,-0.414873989
2978,2978,1870522.907931369,5837310.02719792,-0.086111113
2979,2979,1859706.007114139,5837650.139441949,-0.367833333
2980,2980,1863372.70273499,5837535.048202374,0.256709472
2981,2981,1863404.444365678,5837534.039847441,0.247507368
2982,2982,1865538.756857713,5837461.176553249,-0.085181821
2983,2983,1866729.076038061,5837422.96815534,-0.388314829
2984,2984,1869203.66988323,5837351.454461055,0.113892859
2985,2985,1869228.893699503,5837341.232901933,0.09346154
2986,2986,1863340.327395501,5837521.314755988,0.246618177
2987,2987,1865070.042219581,5837543.549123478,-0.580296514
2988,2988,1865236.890990308,5837460.859012253,-0.226517857
2989,2989,1865380.059447474,5837456.277668674,-0.170436367
2990,2990,1865649.533712521,5837447.647864019,-0.094684212
2991,2991,1869928.214360545,5837309.969153049,-0.408572329
2992,2992,1869970.997857582,5837307.172601916,-0.691842587
2993,2993,1859705.758826504,5837625.042680101,-0.315180005
2994,2994,1859765.72436493,5837676.405232319,-0.221160245
2995,2995,1865130.945060854,5837478.403754978,-0.627437752
2996,2996,1865371.632934771,5837446.359440661,-0.199487171
2997,2997,1865422.08117014,5837466.625730794,-0.152847715
2998,2998,1869264.152868265,5837325.859135296,0.090369906
2999,2999,1858739.68951252,5837649.875640727,-0.002016949
3000,3000,1861368.34941979,5837564.131263251,0.065092592
3001,3001,1865103.556699799,5837455.12866398,-0.336098088
3002,3002,1865577.476034625,5837429.996246296,-0.063327272
3003,3003,1865648.894827741,5837427.708224517,-0.081785715
3004,3004,1866010.8900276,5837494.815258589,-0.07619396
3005,3005,1866547.252014508,5837401.950654354,-0.367103637
3006,3006,1870027.251261696,5837291.747381048,-0.713989292
3007,3007,1870487.721642587,5837285.757551396,-0.089851934
3008,3008,1859645.467274964,5837613.001334442,-0.386882629
3009,3009,1861302.604523893,5837558.017136315,0.068271112
3010,3010,1863328.122494919,5837496.233075405,0.266131454
3011,3011,1865617.726239439,5837430.636714105,-0.084816066
3012,3012,1866618.843014638,5837387.319006747,-0.331305558
3013,3013,1867118.977758746,5837457.344984237,-0.26734009
3014,3014,1867208.47798934,5837367.987326693,-0.359669817
3015,3015,1870059.162669359,5837275.906122954,-0.705995272
3016,3016,1864363.593433357,5837471.85193289,-0.713999987
3017,3017,1865156.261272651,5837423.518030733,-0.557870364
3018,3018,1865361.454070169,5837424.737330369,-0.254131372
3019,3019,1865386.387730213,5837416.154997036,-0.22742593
3020,3020,1865584.772721044,5837409.802415546,-0.073357146
3021,3021,1861349.989667948,5837543.087519856,0.071887789
3022,3022,1863433.946564034,5837472.308586111,0.252321739
3023,3023,1865205.516313168,5837448.069424925,-0.314458718
3024,3024,1865647.936495665,5837397.798764438,-0.062767856
3025,3025,1867207.835340315,5837348.047603066,-0.27453271
3026,3026,1869389.530218507,5837276.58493617,0.239605504
3027,3027,1869429.423091955,5837289.726898033,0.193880951
3028,3028,1858789.01946477,5837635.35148282,-0.053924656
3029,3029,1862497.28284554,5837488.170152079,-0.713999987
3030,3030,1862536.827507425,5837492.21978044,-0.713999987
3031,3031,1865541.080061411,5837391.618686536,-0.079093458
3032,3032,1865668.046195874,5837387.551191774,-0.048666667
3033,3033,1866042.123393507,5837380.918157488,-0.133336068
3034,3034,1867115.985165371,5837345.4324257,-0.066651899
3035,3035,1869963.748464771,5837262.641284355,-0.389434743
3036,3036,1870024.597956769,5837246.804527299,-0.626879615
3037,3037,1870072.790772938,5837426.976153909,-0.160729746
3038,3038,1864900.107721853,5837423.134713583,-0.379674032
3039,3039,1865377.494972353,5837386.49956217,-0.320777772
3040,3040,1865519.145318804,5837411.236743822,-0.088565754
3041,3041,1865567.94386884,5837380.401342771,-0.072407409
3042,3042,1865607.620734484,5837379.130328463,-0.061814813
3043,3043,1866615.780929896,5837346.291471814,-0.083888888
3044,3044,1867004.139539605,5837335.267839984,0.096933334
3045,3045,1867127.406493206,5837330.094209113,-0.077820514
3046,3046,1867231.289182291,5837332.550292466,-0.38932843
3047,3047,1870877.811948589,5837248.265891547,0.400597418
3048,3048,1858800.272920722,5837584.955506264,-0.105949684
3049,3049,1864107.520545706,5837417.072518926,-0.530163616
3050,3050,1865437.281721855,5837374.982461375,-0.159654208
3051,3051,1866055.375356762,5837355.261426406,-0.045825689
3052,3052,1866180.879254492,5837360.157143015,-0.098288305
3053,3053,1866347.293941847,5837350.565239724,-0.13797353
3054,3054,1861380.072031492,5837501.459930246,0.119631736
3055,3055,1865116.053508679,5837396.851116667,-0.276652241
3056,3056,1865448.433551238,5837364.060616738,-0.148064103
3057,3057,1865520.011363382,5837366.758580361,-0.118935147
3058,3058,1866039.617657807,5837345.111255545,-0.032331211
3059,3059,1866836.727298975,5837323.912782713,-0.193727271
3060,3060,1866880.732683657,5837410.528728661,-0.154668902
3061,3061,1867245.955536218,5837311.303361319,-0.338047023
3062,3062,1867408.31173984,5837301.286077721,-0.070236365
3063,3063,1870074.613322624,5837214.856946985,-0.713999987
3064,3064,1861861.515957679,5837467.940069684,-0.563732152
3065,3065,1862601.894852817,5837458.147868901,-0.409533753
3066,3066,1865543.179782602,5837351.254406524,-0.062425923
3067,3067,1866094.412819055,5837338.140531649,-0.002998359
3068,3068,1866597.788285619,5837320.174284172,0.014216215
3069,3069,1870089.023379627,5837203.471303662,-0.713999987
3070,3070,1858893.109259727,5837551.599323619,-0.213892849
3071,3071,1865461.481718303,5837349.374498516,-0.198735447
3072,3072,1865499.272730404,5837347.033821006,-0.139971968
3073,3073,1867401.186191132,5837282.075222868,-0.081911392
3074,3074,1870177.124367658,5837191.555805818,-0.408277777
3075,3075,1870827.830080803,5837170.324819891,0.446327267
3076,3076,1858683.20451505,5837576.541090484,-0.003434361
3077,3077,1860940.081159107,5837477.448325299,-0.070407411
3078,3078,1862360.489544651,5837432.621689584,-0.713999987
3079,3079,1864376.367657556,5837368.168387562,-0.713999987
3080,3080,1865730.712826778,5837345.478494185,0.057073934
3081,3081,1870185.051984503,5837180.901060965,-0.227464283
3082,3082,1865702.506060988,5837318.617780186,0.014333333
3083,3083,1867146.458925944,5837280.810836626,-0.002737089
3084,3084,1867221.506660064,5837292.131016358,-0.230159328
3085,3085,1858812.823675953,5837524.167848177,-0.161872734
3086,3086,1858835.07580663,5837529.949969257,-0.178785715
3087,3087,1862344.123829479,5837412.244532766,-0.713999987
3088,3088,1864533.82100057,5837351.723613515,-0.713999987
3089,3089,1864843.59627118,5837333.711954203,-0.713999987
3090,3090,1865136.576050936,5837335.308594207,-0.273337306
3091,3091,1865801.910699531,5837412.720668858,-0.14021225
3092,3092,1866950.208228565,5837277.817788885,0.241051661
3093,3093,1870823.710903223,5837143.501754108,0.383833339
3094,3094,1858633.192076414,5837531.582158385,0.01833444
3095,3095,1858860.12339018,5837512.711824553,-0.212272724
3096,3096,1866882.650534478,5837258.343103978,-0.139454546
3097,3097,1862252.861519132,5837406.55486193,-0.587920876
3098,3098,1864414.001271513,5837383.280735999,-0.713999987
3099,3099,1864851.225208014,5837313.508295011,-0.495649117
3100,3100,1867238.891299296,5837248.738828592,-0.247192486
3101,3101,1866890.818734981,5837243.473734341,-0.107185189
3102,3102,1866981.680002486,5837270.90721095,0.142353213
3103,3103,1858649.499104213,5837489.724104664,-0.029112149
3104,3104,1858851.254437138,5837483.050646258,-0.222727275
3105,3105,1864842.191884219,5837299.138782262,-0.445962949
3106,3106,1865265.318962069,5837326.08112005,-0.256312256
3107,3107,1870082.01158143,5837132.06909549,0.228040751
3108,3108,1870364.607731681,5837235.642855383,-0.158391853
3109,3109,1859088.996761038,5837465.645185291,-0.445303568
3110,3110,1867169.375922608,5837208.979252498,0.077578948
3111,3111,1865222.257782526,5837251.746869718,-0.15001818
3112,3112,1865317.966592591,5837253.544511778,-0.095539372
3113,3113,1865341.286274908,5837247.938121721,-0.100109096
3114,3114,1865375.254056144,5837288.600823956,-0.205863034
3115,3115,1865679.342270363,5837240.955069588,0.051
3116,3116,1866551.569505915,5837208.905794569,0.041070072
