OID,FID_,X,Y,BCE_Waimea
528,528,1609080.27659786,5430954.976885954,-0.340885704
529,529,1607600.89632016,5430953.021047994,-0.043388059
530,530,1607640.399688867,5430948.434977859,-0.524648513
531,531,1608627.460206023,5430946.665877336,-0.506037742
532,532,1609621.260993018,5430945.214883639,0.949086955
533,533,1606461.588547714,5430938.064672895,0.890720003
534,534,1607453.785671661,5430937.990799554,0.150096156
535,535,1609054.803397536,5430936.839646961,-0.533064043
536,536,1609146.568444257,5430936.059390188,0.208471701
537,537,1607570.546031139,5430932.67952638,-0.247134441
538,538,1608704.018848965,5430927.159150261,-0.522026492
539,539,1608996.086526721,5430926.274709305,0.477098043
540,540,1607475.488440659,5430925.47064615,-0.059989129
541,541,1607540.8620763,5430917.086429426,-0.393320382
542,542,1607703.386887254,5430918.315248621,-0.329251656
543,543,1609515.192846246,5430915.641914214,-0.562698131
544,544,1609575.380516934,5430915.562940034,0.435094347
545,545,1609615.520274192,5430915.467842777,1.374343992
546,546,1608315.302479064,5430911.438030356,1.042326941
547,547,1608350.392897834,5430907.629012251,1.107417223
548,548,1608766.748284644,5430906.40553525,-9999.0
549,549,1609009.625465786,5430906.978756242,0.532747526
550,550,1609176.624622621,5430906.104552598,0.015173077
551,551,1609606.161340082,5430905.345517618,1.40645654
552,552,1606959.826391224,5430901.824077346,0.217162921
553,553,1607046.300424067,5430911.798509091,0.02957369
554,554,1607258.135427505,5430898.299348767,-0.152134614
555,555,1607438.697925338,5430898.11695396,-0.529490204
556,556,1607742.042701875,5430899.98188026,-0.283467289
557,557,1606946.480397471,5430887.761317796,0.273242725
558,558,1607677.850627366,5430892.726482145,-0.253619902
559,559,1609056.224619688,5430886.310779055,0.330320756
560,560,1609206.693174272,5430886.121902263,-0.138941177
561,561,1607017.366193027,5430878.590945933,0.089094342
562,562,1607643.157307428,5430878.489485572,-0.159394737
563,563,1608747.752094594,5430876.715933556,-0.081711547
564,564,1609606.121834521,5430875.428577695,0.618933332
565,565,1606966.040199491,5430869.197078025,0.194496687
566,566,1607380.20597214,5430874.842850785,-0.170917359
567,567,1607563.352514185,5430868.448006012,-0.157455442
568,568,1608356.673714292,5430866.271713826,1.124612254
569,569,1609018.886434286,5430866.412509006,0.120549019
570,570,1609078.770011501,5430866.338019433,0.339365381
571,571,1609132.931076903,5430873.142847727,-0.466495796
572,572,1609614.979794143,5430864.977951707,0.516103443
573,573,1607277.055753571,5430858.186644819,-0.191826659
574,574,1607313.40242502,5430877.810676335,-0.106745657
575,575,1607942.881746441,5430862.476275003,-0.054807512
576,576,1608764.122503916,5430857.280697607,0.142342279
577,577,1609626.971039388,5430852.596375166,0.566823542
578,578,1607088.970826905,5430855.547982528,0.006279121
579,579,1607154.441934218,5430877.68993696,0.013410744
580,580,1609040.036796817,5430847.142770953,0.097509554
581,581,1609098.102637435,5430846.745764425,0.220378638
582,582,1609127.569328027,5430850.685447063,-0.485380001
583,583,1607119.470398723,5430837.732462212,0.045417475
584,584,1609462.736425928,5430898.615485537,-0.235930465
585,585,1607859.935001499,5430827.867746764,0.21315385
586,586,1607167.775570643,5430818.610364053,0.186076925
587,587,1607218.805151551,5430843.171038711,-0.00924458
588,588,1609463.746561284,5430816.514842623,-0.18563158
589,589,1606878.665914978,5430809.293724642,-0.024647059
590,590,1609241.970723551,5430851.815668215,-0.378666448
591,591,1607430.838798466,5430830.708319925,0.006976979
592,592,1609138.857042082,5430786.484142844,0.094288462
593,593,1609236.660262086,5430786.360613784,-0.649803903
594,594,1609469.883327222,5430786.060737949,-0.108346157
595,595,1607728.772110095,5430778.523215403,0.996693071
596,596,1606426.490944015,5430781.401891727,1.012240072
597,597,1609409.670930135,5430766.194211115,-0.878826923
598,598,1607999.589488232,5430758.285784961,0.22288
599,599,1608225.288298134,5430758.034080416,1.301786394
600,600,1608819.628509195,5430757.337757966,0.319343132
601,601,1609221.575687285,5430756.462758932,-0.680903853
602,602,1609199.143854268,5430745.587170416,-0.138490583
603,603,1609229.389484014,5430746.071496459,-0.71153845
604,604,1609658.613624597,5430745.71875414,0.640346933
605,605,1609209.542404746,5430726.356489952,-0.937000021
606,606,1609259.27119928,5430729.063966208,-0.93600744
607,607,1606426.793087264,5430724.36118197,0.984326667
608,608,1608890.659696169,5430721.767071567,-9999.0
609,609,1609289.221656795,5430706.515030307,-9999.0
610,610,1609620.394918355,5430705.152917942,0.961897967
611,611,1606441.81752203,5430699.417082601,1.011359983
612,612,1609213.86859021,5430696.434008712,-9999.0
613,613,1609540.758240132,5430697.015676427,-0.192147288
614,614,1609582.246489458,5430680.431500065,0.121438096
615,615,1609599.872929767,5430683.209733141,0.750213923
616,616,1609112.210446063,5430671.939636745,-0.613487691
617,617,1609191.369106015,5430666.750002711,-0.006352943
618,618,1609459.306946557,5430686.082789437,-0.175012939
619,619,1609559.46963824,5430664.418735945,-0.32077707
620,620,1606684.342119389,5430656.452086871,0.347233646
621,621,1609571.018580579,5430645.530125296,0.192794113
622,622,1608805.066170319,5430652.528274094,0.289912393
623,623,1606665.637787941,5430638.190351711,0.523576158
624,624,1608888.725329341,5430633.852552912,-0.55389302
625,625,1609243.638424029,5430631.008006601,0.009009616
626,626,1609314.569301853,5430917.634166936,-0.710544728
627,627,1609470.560567331,5430632.829368976,-0.109727917
628,628,1608130.693687151,5430617.946765961,1.269957127
629,629,1609514.788479041,5430606.500140427,-0.081117648
630,630,1609534.119240493,5430586.9067156,-0.11971845
631,631,1609447.229582711,5430604.721649669,-0.794376947
632,632,1606639.450942625,5430609.982523223,0.706060901
633,633,1609303.747204651,5430571.097369184,0.016264706
634,634,1609565.914812745,5430567.209201405,-0.26220297
635,635,1609594.277884358,5430566.882943764,-0.074284311
636,636,1607239.898426322,5430556.282251685,0.988399988
637,637,1609488.550520869,5430561.454397445,-0.884043898
638,638,1609522.550010384,5430556.628307736,-0.517924547
639,639,1609330.943861714,5430547.280848267,-0.013970297
640,640,1609503.577161813,5430546.476273308,-0.933459462
641,641,1609617.767030366,5430543.817668919,0.049649997
642,642,1608890.464679549,5430562.210030316,-0.406031885
643,643,1609518.610265829,5430536.484281424,-0.929952384
644,644,1609567.516757898,5430541.406282431,-0.379382609
645,645,1609345.896186261,5430531.413689082,-0.048417911
646,646,1609435.843595872,5430526.619784245,-9999.0
647,647,1609537.404856762,5430526.487328035,-0.910888876
648,648,1608894.568786615,5430517.910547741,-0.735039976
649,649,1609590.342691756,5430502.895523662,-0.781343293
650,650,1609644.873885722,5430513.464276397,0.060205879
651,651,1608826.110806954,5430492.79042298,0.556251228
652,652,1609492.214462655,5430486.657089031,-9999.0
653,653,1609514.631943737,5430486.832316759,-9999.0
654,654,1609938.36859173,5430482.897496783,-9999.0
655,655,1609463.882536415,5430490.35054902,-0.949232035
656,656,1609640.156074641,5430478.1522291,-0.510395092
657,657,1609764.155046444,5430476.153266079,-0.371827304
658,658,1610007.513085855,5430465.674347457,-0.423462266
659,659,1610026.320048164,5430465.26864332,-0.421448978
660,660,1609528.296192078,5430464.670770213,-0.944000006
661,661,1609415.538241732,5430486.399315954,-0.310047498
662,662,1609406.086645742,5430448.843587587,-0.129894197
663,663,1609898.237875381,5430436.458714665,-0.220557701
664,664,1609974.815125197,5430436.883225097,-0.149099336
665,665,1609947.672566623,5430426.795490791,0.001120002
666,666,1609395.521104852,5430417.709917097,-0.171093336
667,667,1609476.925914308,5430417.075182915,0.004862745
668,668,1610026.100769914,5430416.338908248,0.077442307
669,669,1610176.863298068,5430416.129527984,-0.301901964
670,670,1609979.466322685,5430407.096160777,0.071990099
671,671,1610169.722843122,5430405.962663315,-0.122040004
672,672,1609506.991617539,5430397.091271234,0.066924528
673,673,1609785.643411838,5430396.721712627,0.29652941
674,674,1609777.955955751,5430387.282351237,-0.358730778
675,675,1610177.176663066,5430391.561812381,-0.109698117
676,676,1609458.231217496,5430386.978000166,0.145404445
677,677,1609685.00405965,5430415.215464534,-0.441925772
678,678,1609807.881625407,5430376.74708062,0.037568627
679,679,1610097.370374853,5430406.99057547,0.00310734
680,680,1608819.156949618,5430368.417354596,-0.348977792
681,681,1609369.914678774,5430373.202463498,-0.173024248
682,682,1609856.493326856,5430367.169985796,0.098372553
683,683,1609553.542245946,5430399.978179864,-0.178067175
684,684,1609845.468584162,5430356.342597444,-0.427283019
685,685,1609950.789477309,5430356.60829053,0.219884615
686,686,1610116.292869441,5430356.37997966,0.029396226
687,687,1610152.690102184,5430370.364616155,-0.041011945
688,688,1610389.266720382,5430373.775549159,0.391555561
689,689,1609868.024251982,5430346.748711837,-0.419773573
690,690,1609911.92580889,5430351.556330628,-0.140622895
691,691,1610236.303131686,5430350.453302903,-0.217699023
692,692,1609627.279179394,5430337.099016918,-0.006615383
693,693,1609748.964940463,5430355.076612699,-0.45137539
694,694,1610428.895010429,5430336.144899296,0.227886596
695,695,1609940.013327357,5430327.0825605,-0.383009711
696,696,1610237.950440131,5430316.849508243,-0.131615898
697,697,1608955.272484369,5430311.108119625,-0.665369324
698,698,1609759.438145242,5430307.382420883,-0.451990091
699,699,1610188.455816256,5430335.921590062,-0.056643323
700,700,1610391.341642535,5430296.534721227,0.365673267
701,701,1608959.306997834,5430282.319059018,-0.463426577
702,702,1608709.406610697,5430268.449683766,-0.088549011
703,703,1609371.069670161,5430271.840835233,-0.312846147
704,704,1609932.40876605,5430267.258901096,-0.427851485
705,705,1610371.942853035,5430266.26882294,0.469641503
706,706,1608949.587967527,5430688.903161952,-0.868568083
707,707,1609401.793891129,5430257.615271146,-0.720075478
708,708,1609812.058393779,5430256.203375183,-0.190851486
709,709,1609390.769992842,5430246.787187928,-0.521961543
710,710,1610349.649177642,5430245.94687132,-0.258519999
711,711,1610484.920747866,5430287.866322967,-0.383093064
712,712,1608679.279757215,5430238.568686472,-0.1196731
713,713,1610513.647773645,5430242.442044316,0.002989285
714,714,1609499.247278003,5430227.571621353,-0.027788461
715,715,1608664.210483344,5430218.64197899,-0.436294083
716,716,1608718.217117342,5430219.106565613,-0.701000017
717,717,1609980.689416878,5430216.954538196,-0.025423078
718,718,1610003.257627994,5430216.923533102,-0.31007692
719,719,1610342.084450544,5430216.449621383,-0.021923075
720,720,1610232.413461489,5430207.093358789,-0.463372542
721,721,1611812.366070841,5430199.287398281,0.100000001
722,722,1611827.719555518,5430203.968506882,0.499053692
723,723,1608750.050485482,5430213.937164746,-0.948085065
724,724,1610055.560562391,5430269.224311758,-0.378577642
725,725,1610221.388398936,5430196.266536979,-0.45903922
726,726,1609333.69565011,5430187.896601071,-0.196384625
727,727,1609503.505554475,5430188.053251598,-0.336683162
728,728,1610579.733282726,5430213.583231873,-0.237986927
729,729,1609470.466094604,5430180.355421175,-0.622848126
730,730,1609593.366946338,5430177.034520276,-0.383369369
731,731,1610182.932564558,5430183.791384975,-0.451957647
732,732,1610635.108623973,5430175.728638401,-0.434884614
733,733,1608636.152182704,5430181.47923403,-0.719180178
734,734,1609581.918128487,5430167.220105585,-0.45059616
735,735,1609546.697319563,5430161.783580099,-0.37436158
736,736,1609605.131996487,5430162.975910347,-0.20516346
737,737,1609704.876932511,5430161.992083415,0.06176997
738,738,1610263.256687006,5430157.103775468,-0.453108909
739,739,1610635.080057103,5430156.193009119,0.508596149
740,740,1608622.674573367,5430153.238132475,-0.881990136
741,741,1608663.730377538,5430148.631673358,-0.955999976
742,742,1609724.974570861,5430147.29005144,0.082850004
743,743,1610227.324184941,5430164.475552115,-0.451352664
744,744,1608761.909946169,5430138.746227505,-0.24013461
745,745,1608893.39120123,5430143.67668312,-0.412188112
746,746,1609574.356597754,5430137.722059297,0.075823529
747,747,1610658.966461582,5430136.742471715,0.596586665
748,748,1608995.099888416,5430128.489215156,-0.260094353
749,749,1609002.913329666,5430118.098185163,-0.232365391
750,750,1608601.463474929,5430112.08839825,-0.613022478
751,751,1610281.42786601,5430124.969027131,-0.455577345
752,752,1609743.741134258,5430117.347904409,-0.079153272
753,753,1610315.762894859,5430101.292128814,-0.195945541
754,754,1610495.961348526,5430086.384171585,0.585326678
755,755,1610650.174709837,5430086.15997189,0.85039091
756,756,1610711.909321258,5430111.297748391,0.087718749
757,757,1613840.081392118,5430080.02925586,-9999.0
758,758,1610477.147658025,5430081.425131786,0.707299997
759,759,1610507.230845468,5430076.395554418,0.6199
760,760,1610672.727884497,5430076.154569821,0.890942858
761,761,1610793.637890864,5430075.976127209,0.541200002
762,762,1611820.975151929,5430106.152192021,0.554543383
763,763,1608766.136113395,5430069.31131406,-0.152339994
764,764,1609766.255485976,5430077.428336359,0.030257775
765,765,1610537.306767303,5430066.379692516,0.648571441
766,766,1610661.429376452,5430066.198790592,0.907566664
767,767,1613836.357291272,5430061.432540448,-0.370606057
768,768,1609181.047935635,5430060.803514249,-0.052589518
769,769,1609513.72878666,5430062.236452984,0.152601945
770,770,1610755.728006158,5430062.589311522,0.684930558
771,771,1610792.208740075,5430056.033921482,0.860983416
772,772,1613847.375809123,5430050.653623248,-0.409960771
773,773,1609536.625636467,5430048.020546346,0.111235297
774,774,1610063.60609813,5430050.52740714,0.750004083
775,775,1610604.980925238,5430046.336629112,0.707950006
776,776,1613794.396009582,5430041.190963304,-0.299924536
777,777,1613821.274218168,5430041.516490214,-0.359588233
778,778,1614764.80675579,5430039.285589234,0.890249987
779,779,1614787.374448488,5430039.239737542,0.658999987
780,780,1608957.973970901,5430043.042992182,-0.119466021
781,781,1609579.718095491,5430040.344616795,0.047336245
782,782,1610626.985518477,5430036.332158628,1.010978272
783,783,1613747.678694049,5430037.797859902,-0.242842458
784,784,1613847.185016354,5430030.186615663,-0.706000018
785,785,1614674.51586348,5430029.495965617,0.924411783
786,786,1608947.926135682,5430028.619484849,-0.108311111
787,787,1610730.583055204,5430051.004453009,-0.179396687
788,788,1612966.481414793,5430022.564956485,1.110980413
789,789,1613685.830533704,5430021.827903636,-0.255637258
790,790,1614187.384928927,5430022.006345754,-9999.0
791,791,1614238.521152233,5430025.182215527,0.340034783
792,792,1614260.907275248,5430020.141888951,0.528618177
793,793,1610531.603452191,5430024.005471597,0.436831032
794,794,1613794.93993847,5430015.531866403,-0.303019229
795,795,1614121.72086518,5430010.441127875,-9999.0
