OID,FID_,X,Y,BCE_Pareng
2845,2845,1598190.0980467,6172070.424004127,-0.745000005
2846,2846,1597238.103249321,6172081.218605438,-0.578373701
2847,2847,1598041.828961673,6172030.548583344,-0.745000005
2848,2848,1598071.261892255,6172020.970406603,-0.745000005
2849,2849,1598084.042105968,6172053.568042066,-0.745000005
2850,2850,1597118.910761779,6172015.681463035,-0.315929196
2851,2851,1597217.66607662,6172004.84885423,-0.546182911
2852,2852,1598288.966300016,6171980.791030697,-0.745000005
2853,2853,1598301.063166918,6171970.046423908,-0.745000005
2854,2854,1598330.326534266,6171961.399648473,-0.745000005
2855,2855,1598751.690397362,6171994.303112323,-0.308014638
2856,2856,1597122.530885247,6171942.872040683,-0.297680309
2857,2857,1598330.603587015,6171938.179514113,-0.745000005
2858,2858,1597094.879974924,6171910.355461034,-0.739965521
2859,2859,1598358.696176898,6171911.535748946,-0.745000005
2860,2860,1597951.243983736,6171901.031940255,-0.745000005
2861,2861,1597992.437912353,6171871.15703488,-0.607315809
2862,2862,1598359.17307612,6171876.005701915,-0.745000005
2863,2863,1598412.550205061,6171861.27732955,-0.745000005
2864,2864,1598379.773719316,6171836.164109269,-0.745000005
2865,2865,1597006.126043759,6171799.941462047,-0.500775492
2866,2866,1596938.0756606,6171771.255093996,-0.517000011
2867,2867,1597066.357298232,6171761.712290613,-0.740375005
2868,2868,1598757.20583619,6171815.620459399,-0.311697273
2869,2869,1597862.796507418,6171744.747088591,-0.107571427
2870,2870,1597199.086868402,6171739.869951432,-0.290501828
2871,2871,1597028.564227153,6171734.256318385,-0.745000005
2872,2872,1597061.825826569,6171706.342383801,-0.26976
2873,2873,1598396.44596139,6171672.009609648,-0.745000005
2874,2874,1598598.344461455,6171677.246790695,-0.745000005
2875,2875,1596806.315494188,6171661.636092536,-0.472124997
2876,2876,1597041.245297205,6171666.490550868,-0.357000009
2877,2877,1597024.777121353,6171646.562658471,-0.410257289
2878,2878,1596362.938174842,6171634.477359618,-0.26911944
2879,2879,1598623.238609139,6171632.57782751,-0.745000005
2880,2880,1596340.645299178,6171618.775170301,-0.501571421
2881,2881,1598686.672455506,6171621.135193274,-0.745000005
2882,2882,1596361.695351376,6171600.771795941,-0.63499999
2883,2883,1596854.706002617,6171850.323035586,-0.293029796
2884,2884,1596997.59012207,6171622.65028032,-0.403533171
2885,2885,1596699.255772667,6171591.869306877,-0.18848215
2886,2886,1598607.614820944,6171601.149681127,-0.739226542
2887,2887,1596493.112707492,6171581.673847156,-0.675000012
2888,2888,1596493.907647864,6171557.810054261,-0.293287462
2889,2889,1596901.241010201,6171589.098180119,-0.608160057
2890,2890,1598747.383048238,6171555.181114531,-0.352017346
2891,2891,1597980.80293969,6171539.642007036,-0.299404132
2892,2892,1597963.854684103,6171512.339192264,-0.414075
2893,2893,1598000.921827834,6171512.347277883,-0.745000005
2894,2894,1598351.430660728,6171512.997604159,-0.745000005
2895,2895,1598586.640833112,6171546.20841491,-0.455327953
2896,2896,1596648.661036285,6171502.209108778,-0.621431048
2897,2897,1596486.769796571,6171497.464324011,-0.236943616
2898,2898,1596567.291792657,6171479.636604099,-0.316743369
2899,2899,1597913.413754226,6171474.326379571,-0.386883871
2900,2900,1598576.783454773,6171460.771126202,-0.394549602
2901,2901,1597860.909971205,6171427.644749532,-0.447223179
2902,2902,1598585.605250859,6171413.046241408,-0.333052645
2903,2903,1598609.935032787,6171417.25722346,-0.3019115
2904,2904,1598747.658522133,6171466.836913316,-0.342371685
2905,2905,1598547.295646142,6171396.344881289,-0.413760414
2906,2906,1598669.647055009,6171408.109436921,-0.292433098
2907,2907,1598528.120372712,6171377.968372767,-0.543000004
2908,2908,1598194.95408475,6171363.548634332,-0.745000005
2909,2909,1598359.696060513,6171353.617989325,-0.745000005
2910,2910,1598729.376162207,6171355.386349034,-0.509947373
2911,2911,1598470.477678076,6171278.345830813,-0.745000005
2912,2912,1598552.678849161,6171273.582683911,-0.431689656
2913,2913,1598667.706009546,6171261.476247402,-0.34905661
2914,2914,1598058.475572092,6171213.724248592,-0.706894742
2915,2915,1598651.357431769,6171234.592750465,-0.318601333
2916,2916,1597926.687769609,6171203.734331897,-0.522109591
2917,2917,1597994.061323013,6171204.278535868,-0.656455562
2918,2918,1598074.951399145,6171203.766370268,-0.551892866
2919,2919,1598116.78374231,6171208.030915549,-0.495241059
2920,2920,1598152.289483798,6171281.98351658,-0.562010586
2921,2921,1598450.328105941,6171204.213814179,-0.297445455
2922,2922,1598014.780317853,6171188.056140061,-0.541067254
2923,2923,1598114.839591663,6171186.539067202,-0.445636013
2924,2924,1598000.826130531,6171173.45811492,-0.43357457
2925,2925,1597428.967465162,6171164.141066055,-0.446910705
2926,2926,1598483.47429117,6171168.570295536,-0.119989164
2927,2927,1597897.684808092,6171149.044277445,-0.31171818
2928,2928,1597347.328533281,6171153.357754692,-0.284208168
2929,2929,1597968.056391295,6171133.809972978,-0.715100005
2930,2930,1598415.355707809,6171137.480555572,-0.365265875
2931,2931,1597947.466586204,6171123.844091526,-0.741936368
2932,2932,1598038.520931473,6171128.227074237,-0.710650172
2933,2933,1598143.310553467,6171140.835569399,-0.526579017
2934,2934,1597276.001563017,6171113.913724947,-0.260000001
2935,2935,1597383.247383095,6171118.721039491,-0.453465677
2936,2936,1598395.892860268,6171119.472504682,-0.457495578
2937,2937,1597053.778830938,6171108.660692149,-0.682148005
2938,2938,1597255.494471299,6171113.258467133,-0.192942147
2939,2939,1597916.367966348,6171106.664247589,-0.745000005
2940,2940,1598377.065005073,6171097.31484154,-0.562201026
2941,2941,1598437.258970877,6171094.410129094,-0.166592593
2942,2942,1597102.64366811,6171101.548256068,-0.561234839
2943,2943,1597778.621153673,6171086.697391653,-0.527856772
2944,2944,1597877.465237322,6171074.02169471,-0.745000005
2945,2945,1598141.210204634,6171074.28273115,-0.745000005
2946,2946,1597729.206130695,6171064.025167494,-0.50239375
2947,2947,1597869.230778799,6171064.058478338,-0.745000005
2948,2948,1597185.584050954,6171053.914425779,-0.292977563
2949,2949,1597788.117758567,6171067.262802241,-0.376096357
2950,2950,1596958.865241223,6171059.572310983,-0.421844895
2951,2951,1597255.242424085,6171049.262745352,-0.500324324
2952,2952,1597860.998641237,6171044.133931264,-0.745000005
2953,2953,1597844.527509683,6171034.168780637,-0.703848005
2954,2954,1598397.942788214,6171038.023673693,-0.180204982
2955,2955,1597022.136079696,6171065.920697178,-0.55905843
2956,2956,1597828.264125639,6171024.009453991,-0.407181823
2957,2957,1598371.848053296,6171024.519580009,-0.262464286
2958,2958,1597597.426914238,6171018.193955201,-0.393762998
2959,2959,1597696.336307861,6171032.177225376,-0.366104635
2960,2960,1598364.046159398,6171014.352594445,-0.284912285
2961,2961,1597820.080189186,6170998.714617583,-0.697317886
2962,2962,1597412.543948365,6170984.832659732,-0.664428583
2963,2963,1598375.965264881,6170998.720436129,-0.136059348
2964,2964,1597458.727784639,6170975.036535823,-0.470040642
2965,2965,1598322.099001574,6170974.704069775,-0.437232142
2966,2966,1598364.068694451,6170979.115258469,-0.124837837
2967,2967,1597100.558159878,6170968.665664681,-0.703298434
2968,2968,1598312.590969926,6171026.84784539,-0.745000005
2969,2969,1597403.821565193,6170958.640295999,-0.510077434
2970,2970,1597510.292722819,6170989.466858721,-0.340663609
2971,2971,1597133.70787263,6170974.274877984,-0.745000005
2972,2972,1597800.428497736,6170943.809406769,-0.735183765
2973,2973,1597157.225430228,6170924.98976984,-0.69960449
2974,2974,1597357.692027125,6170922.971596265,-0.474262129
2975,2975,1597803.37112412,6170919.603870207,-0.745000005
2976,2976,1598320.733634376,6170926.07736728,-0.211239125
2977,2977,1596893.228454215,6170909.381649742,-0.217612497
2978,2978,1596917.422580692,6170908.650994471,0.046293919
2979,2979,1597066.423133575,6170949.343605154,-0.524659883
2980,2980,1597795.13807008,6170904.659920208,-0.745000005
2981,2981,1598311.026261563,6170907.848398243,-0.114954557
2982,2982,1597118.430262951,6170893.778900944,-0.681492376
2983,2983,1597160.75378201,6170894.729922235,-0.688352046
2984,2984,1596940.929479538,6170886.728278806,-0.135031573
2985,2985,1597094.864161602,6170884.748137622,-0.650719451
2986,2986,1597193.742355338,6170884.037718381,-0.401937496
2987,2987,1597259.172238384,6170895.709628321,-0.37198877
2988,2988,1596979.24688335,6170870.658391284,-0.319125915
2989,2989,1597017.288777001,6170895.649628425,-0.376021194
2990,2990,1598279.058081453,6170874.048369377,-0.303142966
2991,2991,1596934.866380902,6170835.266821835,-0.535000026
2992,2992,1597747.287565812,6170862.676763933,-0.444627235
2993,2993,1596865.529161217,6170836.123435383,-0.324635595
2994,2994,1597094.0941714,6170831.099363264,-0.388716839
2995,2995,1597976.193970303,6170815.253648452,-0.523655164
2996,2996,1597499.272690266,6170802.949022166,-0.016999997
2997,2997,1597898.371711666,6170810.479369421,-0.745000005
2998,2998,1597579.588528257,6170797.838004285,0.105580552
2999,2999,1597935.353631122,6170795.321968639,-0.745000005
3000,3000,1597922.832244033,6170785.153551066,-0.745000005
3001,3001,1598258.498994165,6170799.040925071,0.015475341
3002,3002,1596925.833515191,6170785.724142009,-0.511056658
3003,3003,1596986.652166581,6170780.467309877,-0.400488166
3004,3004,1597408.056641283,6170765.8289477,-0.37903704
3005,3005,1598215.230696649,6170770.272626118,-0.745000005
3006,3006,1597678.988078166,6170793.096376646,-0.31717019
3007,3007,1597342.812847263,6170756.704453387,-0.218801398
3008,3008,1597891.105536515,6170765.460856479,-0.745000005
3009,3009,1598233.786591986,6170752.939746181,-0.216973824
3010,3010,1597602.054580509,6170725.889227089,-0.745000005
3011,3011,1598217.511583247,6170732.65865006,-0.342056077
3012,3012,1596846.352359237,6170757.809343821,-0.308628922
3013,3013,1598190.362062627,6170736.974754047,-0.745000005
3014,3014,1596940.077715384,6170729.378533281,-0.222681984
3015,3015,1598206.037695194,6170706.387941696,-0.174857621
3016,3016,1597264.202705247,6170685.335906328,-0.311100874
3017,3017,1597330.309786925,6170664.800025924,-0.745000005
3018,3018,1598190.101734037,6170689.175456274,-0.260388163
3019,3019,1596869.208411071,6170670.9076377,-0.421904102
3020,3020,1598062.883960888,6170635.764010829,-0.745000005
3021,3021,1597237.14061005,6170631.670881967,-0.308458269
3022,3022,1597206.30972322,6170610.641676052,-0.297391172
3023,3023,1598076.712438636,6170616.423538771,-0.671739135
3024,3024,1596907.831500199,6170592.423416768,-0.35631606
3025,3025,1596921.91960228,6170656.320945568,-0.110691063
3026,3026,1597290.070008693,6170592.713019914,-0.394416407
3027,3027,1597399.59241529,6170612.209891726,-0.612480075
3028,3028,1597388.25646572,6170520.183890947,-0.279031112
3029,3029,1597700.086032823,6170505.602375439,-0.634301003
3030,3030,1597708.40329899,6170481.590398109,-0.575941171
3031,3031,1597724.804574601,6170465.763160142,-0.600380525
3032,3032,1597894.245944271,6170466.588815855,-0.745000005
3033,3033,1597860.583903397,6170460.827059366,-0.745000005
3034,3034,1597882.195725415,6170455.754896563,-0.745000005
3035,3035,1597334.069709275,6170450.615401073,-0.244030309
3036,3036,1597947.396193126,6170478.208104545,-0.191462461
3037,3037,1597284.165437244,6170429.039674832,-0.17124501
3038,3038,1597873.93046932,6170407.193123957,-0.34393636
3039,3039,1598027.993028972,6170391.769720915,-0.151793652
3040,3040,1597333.871671772,6170376.383690631,-0.69666102
3041,3041,1597453.897321112,6170367.24169901,-0.403883922
3042,3042,1597473.891243921,6170356.908894994,-0.577724145
3043,3043,1597342.116273968,6170346.910630901,-0.465775854
3044,3044,1597968.43800073,6170352.044759578,-0.287393068
3045,3045,1598045.763837457,6170350.710678373,-0.166682758
3046,3046,1597210.512006462,6170331.725612479,-0.318447997
3047,3047,1597270.343701971,6170331.778060169,-0.742183678
3048,3048,1598005.832966701,6170324.193080678,-0.479408039
3049,3049,1598068.818827874,6170310.619694667,-0.154242645
3050,3050,1597317.422403106,6170297.096826884,-0.708392863
3051,3051,1597894.1156313,6170297.041838036,-0.091205003
3052,3052,1597329.518199688,6170286.353464153,-0.719144148
3053,3053,1597941.484285384,6170264.185933813,-0.021650791
3054,3054,1597325.669986035,6170257.253873008,-0.745000005
3055,3055,1597504.73762096,6170310.908247103,-0.335469886
3056,3056,1598054.048160662,6170273.947828907,-0.364927036
3057,3057,1597551.758497416,6170245.65426677,-0.467786265
3058,3058,1597631.886477085,6170237.94402891,-0.480783136
3059,3059,1597345.275993698,6170234.95167559,-0.285039217
3060,3060,1597967.079590948,6170218.791468112,0.075631977
3061,3061,1597174.35265811,6170207.916118075,-0.242177961
3062,3062,1597696.308515866,6170187.624267394,-0.612321439
3063,3063,1597581.323200487,6170185.669291725,-0.354499996
3064,3064,1597158.905572501,6170174.519798239,-0.214236024
3065,3065,1597169.219033335,6170147.632605104,-0.232517237
3066,3066,1598037.848231008,6170147.072160739,-0.693609065
3067,3067,1597309.680454872,6170136.266361187,-0.106470593
3068,3068,1598082.88664426,6170224.197859707,-0.38650077
3069,3069,1597287.695337719,6170115.919677624,-0.179623257
3070,3070,1597630.008284921,6170107.712547814,-0.282674099
3071,3071,1598042.244292508,6170068.167920339,-0.714999974
3072,3072,1598068.883447515,6170097.125631784,-0.708514702
3073,3073,1597649.951394313,6170070.240775389,-0.262998536
3074,3074,1597157.945309574,6170086.131472049,-0.260311139
3075,3075,1597254.552537924,6170058.305551567,-0.036829669
3076,3076,1597134.867416277,6170035.669369232,-0.373462407
3077,3077,1597233.038815229,6170034.5508818,-0.152747717
3078,3078,1597675.926331993,6170033.014166134,-0.226637503
3079,3079,1597657.301804464,6170000.381961823,-0.158051051
3080,3080,1597218.609922521,6169993.649259599,-0.107493242
3081,3081,1597428.71894105,6169970.929283687,-0.150129592
3082,3082,1597546.024127997,6169959.957854861,-0.415881214
3083,3083,1597101.302009399,6169965.220705241,-0.296541921
3084,3084,1597411.328725486,6169933.579209452,-0.301146671
3085,3085,1597492.779984741,6169944.721673965,-0.305702419
3086,3086,1598035.809078594,6169954.658265698,-0.396813449
3087,3087,1597230.418718948,6169911.141729036,-0.09270719
3088,3088,1598015.078669431,6169905.334031118,-0.510907676
3089,3089,1597600.697032588,6169901.034989076,-0.370125765
3090,3090,1597156.093714145,6169884.605443359,-0.73284211
3091,3091,1597211.050806733,6169873.720896798,-0.279505236
3092,3092,1597260.681539668,6169877.752014805,-0.151164951
3093,3093,1597951.86734531,6169848.794587317,-0.714999974
3094,3094,1597772.739662477,6169857.921011619,-0.252908865
3095,3095,1597977.217192147,6169850.460404068,-0.709820496
3096,3096,1597606.739840975,6169828.661380448,-0.271181812
3097,3097,1597930.941867002,6172804.068050242,-0.673370076
3098,3098,1597953.196547952,6169829.438554353,-0.289467284
3099,3099,1597745.81656751,6169809.105572063,-0.312724123
3100,3100,1597853.053280042,6169789.004122376,-0.714999974
3101,3101,1597878.937436966,6169797.353241152,-0.714999974
3102,3102,1597844.819993081,6169779.040864742,-0.714999974
3103,3103,1597596.822600805,6169791.012034613,-0.574948506
3104,3104,1597836.417877775,6169768.873273828,-0.714999974
3105,3105,1597646.099257325,6169783.164720871,-0.189764961
3106,3106,1597684.915214879,6169763.397084237,-0.315333337
3107,3107,1597917.129629705,6169783.0064708,-0.333061388
3108,3108,1597626.585548405,6169744.122726567,-0.134117637
3109,3109,1597788.658058047,6169738.377274971,-0.695434756
3110,3110,1597767.231020845,6169720.869641872,-0.527013368
3111,3111,1597820.129631767,6169709.305676155,-0.714999974
3112,3112,1597852.735030062,6169737.741090567,-0.714999974
3113,3113,1597828.367508805,6169699.346270871,-0.714999974
3114,3114,1597654.658818712,6169689.214871158,-0.106614282
3115,3115,1597655.431490707,6169659.458681104,-0.121533334
3116,3116,1597835.22048103,6169672.78923946,-0.419210508
