FID,X,Y,BCE_Manukau_Harbour_System_MHS__Seagrass
25188,1748882.141631737817079,5894424.474920650012791,
25189,1749720.630274431314319,5894443.104325751774013,
25190,1751125.909948548534885,5894384.610097147524357,
25191,1751250.600366730708629,5894430.994905658997595,
25192,1752327.057680828263983,5894362.641285428777337,
25193,1755521.303230848163366,5894309.189332751557231,-0.458979164000000
25194,1755672.769223353592679,5894301.614027271047235,-0.428571429000000
25195,1756846.724790320033208,5894279.684941786341369,0.094374999000000
25196,1747005.513161419425160,5894447.389040419831872,-0.578962249000000
25197,1747147.050513768801466,5894456.301561240106821,-0.884107892000000
25198,1749002.790783505653962,5894418.328788537532091,
25199,1749181.978761434322223,5894420.592069493606687,
25200,1749755.725869372254238,5894398.672233467921615,
25201,1749915.424442949006334,5894395.838062059134245,
25202,1749930.948487092275172,5894446.748026092536747,
25203,1750234.821711853845045,5894390.160650316625834,
25204,1750267.083756357198581,5894389.586507600732148,
25205,1750356.537581128533930,5894394.575546841137111,
25206,1750777.797442388953641,5894380.481299269013107,
25207,1751022.133613547310233,5894381.712428661063313,
25208,1751045.010136842494830,5894376.165850519202650,
25209,1751467.577697858214378,5894392.886537474580109,
25210,1755991.560901898192242,5894285.558548128232360,-0.234200010000000
25211,1757033.755671411752701,5894265.653849811293185,0.194245285000000
25212,1760643.860725729260594,5894198.901858605444431,-0.148148149000000
25213,1766125.321875335881487,5894098.157573938369751,
25214,1768806.829799935687333,5894097.574980339966714,-0.144999992000000
25215,1749547.241278475150466,5894449.080075010657310,
25216,1749719.862912397831678,5894394.122183130122721,
25217,1750250.771785683231428,5894379.705797510221601,
25218,1750758.246193966828287,5894371.243562055751681,
25219,1751144.926396449096501,5894363.947032177820802,
25220,1752614.156346346484497,5894337.516640430316329,
25221,1752813.487492938525975,5894338.130161836743355,
25222,1752907.109577256254852,5894345.132825207896531,
25223,1755504.716808508383110,5894284.770806458778679,-0.483392847000000
25224,1755651.771731684682891,5894291.258621493354440,-0.455379740000000
25225,1756973.957228556508198,5894257.581111442297697,0.168545455000000
25226,1769772.471187858842313,5894009.717317592352629,
25227,1748174.020723435794935,5894427.353132563643157,
25228,1748924.647635189350694,5894397.652110657654703,
25229,1749076.655418980866671,5894390.750492725521326,
25230,1749242.332023116527125,5894437.697700544260442,
25231,1749435.761490270262584,5894414.225794627331197,
25232,1749498.202868972904980,5894406.878591081127524,
25233,1749523.809988883789629,5894382.843153989873827,
25234,1749855.092130020726472,5894382.064813122153282,
25235,1749907.085586962057278,5894376.046571813523769,
25236,1750021.344584489706904,5894379.923631886951625,
25237,1750386.180413214024156,5894367.526357949711382,
25238,1750434.089915962191299,5894366.672840179875493,
25239,1750820.261805192567408,5894366.196053921245039,
25240,1751104.823339680675417,5894354.695023912005126,
25241,1752342.195109122898430,5894336.677443054504693,
25242,1752479.753150699660182,5894347.228072144091129,
25243,1752874.076133526396006,5894323.227246490307152,
25244,1752893.442052546422929,5894322.091171056963503,
25245,1755704.480154423275962,5894271.118903087452054,-0.430363633000000
25246,1755940.148545311763883,5894281.523260000161827,-0.252916004000000
25247,1756698.878735467325896,5894253.103953572921455,0.069906542000000
25248,1760463.228260899428278,5894182.013185636140406,-0.369259252000000
25249,1765975.036001751897857,5894072.907629966735840,-0.572222230000000
25250,1768959.232393173966557,5894020.201224757358432,1.226211752000000
25251,1746940.855856909416616,5894427.991218873299658,-0.504041671000000
25252,1749541.029916586587206,5894375.662973841652274,
25253,1750633.535061394562945,5894353.146940539591014,
25254,1750933.558355809887871,5894348.171622659079731,
25255,1750967.850177722750232,5894360.569562710821629,
25256,1751080.731581777101383,5894356.976788465864956,
25257,1751724.065416109049693,5894334.002469805069268,
25258,1751858.837012066971511,5894342.853961526416242,
25259,1752150.669910078402609,5894325.942232834175229,
25260,1752605.811087560839951,5894317.727618162520230,
25261,1752798.888920669443905,5894314.774170991964638,
25262,1752993.669771916465834,5894311.090935581363738,
25263,1753028.264991919510067,5894320.837517440319061,
25264,1765915.113124812720343,5894065.880815111100674,-0.525161274000000
25265,1769478.376648996258155,5893995.677360019646585,-0.825000038000000
25266,1769670.644054183037952,5893990.995614522136748,0.176333308000000
25267,1749851.159725550794974,5894357.099834499880672,
25268,1750641.512671564007178,5894343.560534594580531,
25269,1750659.008434805087745,5894350.245243537239730,
25270,1750784.776610507164150,5894344.696346977725625,
25271,1751196.882109557744116,5894333.490145774558187,
25272,1751663.117002583807334,5894328.963741602376103,
25273,1751683.961729359347373,5894324.753195643424988,
25274,1751750.951109950430691,5894327.385451450943947,
25275,1752302.203804615885019,5894313.240082366392016,
25276,1752494.164283205289394,5894309.775019073858857,
25277,1752822.319533965550363,5894315.258808915503323,
25278,1755145.091828309698030,5894266.260585149750113,-0.826281421000000
25279,1749579.597056433791295,5894366.699128043837845,
25280,1750263.744218436768278,5894348.761545515619218,
25281,1750293.538697346346453,5894339.727458553388715,
25282,1750333.936909549403936,5894342.844229470007122,
25283,1750441.248106380691752,5894340.854860528372228,
25284,1750517.307359185069799,5894340.375464735552669,
25285,1750977.969070910708979,5894327.593657026998699,
25286,1751104.288202451076359,5894324.795059763826430,
25287,1751246.484803483122960,5894339.226955232210457,
25288,1751437.604552168399096,5894322.757919305004179,
25289,1751695.485991307999939,5894313.790872566401958,
25290,1751783.004876603605226,5894312.620335400104523,
25291,1752952.379415134666488,5894315.624624625779688,
25292,1769270.181624291697517,5893984.898080823943019,-0.580769236000000
25293,1769653.997251543449238,5893971.675490375608206,-0.890000045000000
25294,1769801.807856100145727,5893969.820451072417200,-0.446146781000000
25295,1747124.157087428960949,5894390.333745202980936,-0.899672905000000
25296,1748692.678203275660053,5894357.642882262356579,
25297,1748844.712822275469080,5894354.963892128318548,
25298,1749235.806353349005803,5894347.858658926561475,
25299,1749834.664318230235949,5894345.053691245615482,
25300,1750055.246728606056422,5894351.498385784216225,
25301,1750140.687295229872689,5894345.112774120643735,
25302,1750672.891785283340141,5894327.318886091932654,
25303,1750712.850420265691355,5894321.821969837881625,
25304,1750737.051605768501759,5894326.173607728444040,
25305,1751041.184537549735978,5894339.329620783217251,
25306,1751191.943599726073444,5894313.255926767364144,
25307,1752533.406464742263779,5894289.126261664554477,
25308,1755681.848731959238648,5894244.683049474842846,-0.446371836000000
25309,1765884.475745361763984,5894037.148096566088498,-0.659999967000000
25310,1768818.835739447502419,5893989.625977602787316,0.439833356000000
25311,1747111.497681795153767,5894374.970322509296238,-0.880000015000000
25312,1748829.707110407529399,5894344.148795812390745,
25313,1749399.070320811122656,5894340.297863995656371,
25314,1749440.020860823802650,5894350.200904894620180,
25315,1749492.430512375896797,5894349.250965617597103,
25316,1749668.094032085966319,5894330.976527953520417,
25317,1749878.331251865020022,5894336.054853701032698,
25318,1750279.251059533795342,5894323.740435119718313,
25319,1750752.911995340138674,5894310.734467772766948,
25320,1752641.611671565333381,5894277.583637073636055,
25321,1752804.960669554769993,5894279.029496491886675,
25322,1752872.494904967723414,5894278.118482194840908,
25323,1752892.254161725053564,5894276.884410285390913,
25324,1753012.575754044810310,5894285.958554107695818,
25325,1755635.278754607308656,5894227.639699240215123,-0.495116269000000
25326,1755998.681577828712761,5894215.837241067551076,-0.254259261000000
25327,1769396.478776545962319,5893965.161926035769284,-0.955000002000000
25328,1769788.414125665556639,5893949.563593524508178,-0.795714326000000
25329,1749411.278223418164998,5894324.614439698867500,
25330,1749703.671780460281298,5894348.965867520309985,
25331,1750078.287220645230263,5894313.569272203370929,
25332,1750118.113442696630955,5894318.063061130233109,
25333,1750797.794193170964718,5894303.442149046808481,
25334,1750877.642882231390104,5894302.015555612742901,
25335,1750918.819990482181311,5894309.079390310682356,
25336,1751071.813585094176233,5894295.466678851284087,
25337,1751103.753061867784709,5894294.895094374194741,
25338,1751622.769788913894445,5894285.589898599311709,
25339,1751750.527818899834529,5894283.294491489417851,
25340,1751854.331237611593679,5894281.428048581816256,
25341,1752269.867392844520509,5894273.943691272288561,
25342,1752923.864934670738876,5894275.377194258384407,
25343,1753091.988724553026259,5894259.075903959572315,
25344,1755679.100175987463444,5894211.766229943372309,-0.446607134000000
25345,1757028.554660075344145,5894186.774408524855971,0.241851860000000
25346,1765871.027359766187146,5894015.279741183854640,
25347,1768996.311426508706063,5893956.705126815475523,1.193135594000000
25348,1769381.569366995012388,5893948.492392146959901,
25349,1769816.270590697415173,5893937.979822656139731,-0.906666676000000
25350,1749111.944276249036193,5894320.722140471450984,
25351,1749356.251347661251202,5894329.054118088446558,
25352,1749522.280009693931788,5894317.300931090489030,
25353,1749635.756444674916565,5894350.986893194727600,
25354,1749717.929164347937331,5894308.829284866340458,
25355,1749882.678615533513948,5894312.039829858578742,
25356,1750159.325736489845440,5894301.574362312443554,
25357,1750178.686738741351292,5894312.446011812426150,
25358,1750432.846803982276469,5894296.906330092810094,
25359,1750458.607385111739859,5894300.653287444263697,
25360,1750903.946023117750883,5894288.096561488695443,
25361,1751052.262172180926427,5894286.229617203585804,
25362,1752261.373197698034346,5894263.724540629424155,
25363,1753032.510526286670938,5894250.567231946624815,
25364,1755212.388055156683549,5894210.772357142530382,-0.766981141000000
25365,1755243.135030866134912,5894211.972216648980975,-0.745704907000000
25366,1756958.689008693909273,5894182.900270753540099,0.240960851000000
25367,1765931.355425252346322,5894010.734893484972417,-0.688981498000000
25368,1765950.949208825360984,5894005.970461226999760,-0.409999996000000
25369,1768851.831711518345401,5893949.105210247449577,
25370,1769605.672421561786905,5893931.760281907394528,-0.955681817000000
25371,1748678.475708862766623,5894323.920697318390012,
25372,1749295.073375686537474,5894319.011639621108770,
25373,1749442.871896561933681,5894304.518182499334216,
25374,1749475.928021426778287,5894304.471713100560009,
25375,1749993.208901765057817,5894298.977680173702538,
25376,1750169.339986655628309,5894292.153418099507689,
25377,1750700.750539929838851,5894282.541614774614573,
25378,1751475.531611541286111,5894295.291080593131483,
25379,1751638.381514891283587,5894265.369750440120697,
25380,1752636.737104920670390,5894252.162746124900877,
25381,1752788.202045436715707,5894244.639220524579287,
25382,1752971.854133797110990,5894241.313579423353076,
25383,1755164.654932580189779,5894214.435137610882521,-0.841248081000000
25384,1755886.859670738922432,5894296.281240043230355,-0.307825953000000
25385,1768862.647869315696880,5893939.517323815263808,
25386,1769397.707273636478931,5893927.499577119946480,-0.984999955000000
25387,1769500.828790459083393,5893925.310994753614068,-0.495555571000000
25388,1769796.480337334331125,5893924.473846001550555,-0.344472472000000
25389,1747021.691773706348613,5894386.115384886972606,-0.716526721000000
25390,1749430.994085313286632,5894293.895403585396707,
25391,1749602.069591874955222,5894291.728953915648162,
25392,1749690.945332253118977,5894296.482068038545549,
25393,1749771.471250178758055,5894362.590813793241978,
25394,1750061.786054689902812,5894283.953221484087408,
25395,1750255.164416800718755,5894286.600868792273104,
