OID,FID_,X,Y,BCE_Whanga
420,420,1722833.469052805,6041580.089903485,0.902321208
421,421,1719585.442962689,6041641.327200544,0.749645216
422,422,1721879.083431411,6041583.302877045,0.1513
423,423,1722778.311477807,6041570.888303641,0.953061865
424,424,1725395.584331917,6041533.509867893,-0.003519233
425,425,1720230.325619777,6041595.134283561,0.078716978
426,426,1722727.6164925,6041561.624552771,0.980426819
427,427,1722808.824225108,6041560.152298304,0.940178558
428,428,1719563.824868688,6041599.353307604,0.7825946
429,429,1720222.671237068,6041585.998893056,0.106800002
430,430,1722747.731598866,6041552.422884242,1.007200016
431,431,1719563.830897352,6041575.185886499,0.677842109
432,432,1721894.777270945,6041543.22253626,-0.863024988
433,433,1723868.074683381,6041516.061464344,1.759749992
434,434,1720245.901844855,6041545.819966181,-0.138449999
435,435,1719628.841943943,6041540.883126625,0.646413224
436,436,1721902.487244535,6041513.218468214,-0.871232928
437,437,1723851.27510813,6041476.431923861,1.190321394
438,438,1723850.996558759,6041456.503631257,1.02267274
439,439,1723821.681586008,6041433.098035498,1.059499949
440,440,1719667.764226289,6041483.885359821,0.358870366
441,441,1721885.422482427,6041453.657193849,-0.254428563
442,442,1719643.99358927,6041495.505230834,0.340200526
443,443,1722615.457009307,6041423.652789735,0.145196081
444,444,1719587.036773423,6041462.042648888,0.693625948
445,445,1722622.709682729,6041510.308759152,0.07458638
446,446,1723803.969961945,6041395.96656463,0.914718762
447,447,1719613.767339554,6041451.394732459,0.663133349
448,448,1719650.983801111,6041444.248358157,0.523700009
449,449,1721896.533778605,6041451.057842842,-0.880402468
450,450,1722631.340313454,6041389.07396861,0.35311818
451,451,1719504.859131288,6041406.356798775,-9999.0
452,452,1719440.239628051,6041395.06940734,-9999.0
453,453,1719549.390375541,6041395.790170943,-0.917999983
454,454,1721786.59931116,6041355.356039819,-0.809493993
455,455,1721802.841394728,6041355.132775106,-0.5577
456,456,1722647.269195919,6041343.688571873,0.107964285
457,457,1719431.482203825,6041384.637288333,-9999.0
458,458,1719561.37038717,6041380.679570918,0.10866356
459,459,1720227.304136733,6041372.200823962,0.17031933
460,460,1721824.730999879,6041347.32792292,-0.404417494
461,461,1721851.126873336,6041334.332474435,-0.576454539
462,462,1719414.856318369,6041357.74077946,-9999.0
463,463,1719565.094678889,6041355.714589014,-0.106381249
464,464,1719864.174642839,6041353.24992505,0.528367461
465,465,1720013.097086758,6041346.375866819,2.413095118
466,466,1720112.981510781,6041327.645738292,0.332181821
467,467,1723775.561746544,6041277.964071997,0.863011747
468,468,1725676.254046129,6041293.967386673,0.180287621
469,469,1719584.993607587,6041325.548409878,-0.320756407
470,470,1720096.614348183,6041318.628360693,0.259716048
471,471,1719361.532978153,6041318.595713213,-9999.0
472,472,1723783.473631342,6041262.904018509,0.815295855
473,473,1725749.281155918,6041230.238539509,0.411999997
474,474,1719603.245371112,6041308.121246587,-0.249583709
475,475,1725846.666015516,6041231.200285936,0.596872135
476,476,1719335.647980484,6041296.376483562,-0.838
477,477,1719617.073965702,6041295.217569172,-0.244875006
478,478,1723791.322766984,6041242.877814918,0.819155272
479,479,1725787.065121543,6041211.801960099,0.18347833
480,480,1719422.104514575,6041292.86461236,0.406462506
481,481,1719637.241681797,6041284.979446946,-0.265087493
482,482,1722710.85760306,6041243.14769695,0.421732151
483,483,1723799.22834972,6041227.802564962,0.811299991
484,484,1719685.832635474,6041274.357285261,-0.358812488
485,485,1719714.121212579,6041264.009198314,-0.237675004
486,486,1722718.702540182,6041223.106951708,0.392087722
487,487,1719738.359096029,6041254.442439864,-0.035277775
488,488,1719754.600895547,6041254.222925443,0.285775526
489,489,1719770.842695443,6041254.003381235,0.114499981
490,490,1723799.879413268,6041198.035396813,0.898566664
491,491,1722726.547439642,6041203.066197984,0.267339286
492,492,1725909.345353659,6041187.692625634,0.402926982
493,493,1719961.404195721,6041230.766602037,0.522085314
494,494,1720022.301069603,6041229.215252837,0.023111161
495,495,1723806.899899324,6041183.376261306,0.915287585
496,496,1723815.095106926,6041168.360842207,0.884657135
497,497,1719347.354452447,6041257.341376944,0.265777772
498,498,1720095.128777239,6041209.023173254,-0.05403391
499,499,1723823.175869483,6041158.411876754,1.07133332
500,500,1724017.518363431,6041154.987010513,-0.446772724
501,501,1723831.422925867,6041149.81164411,0.943934785
502,502,1723911.646105777,6041146.7066377,1.103499991
503,503,1720119.59957083,6041194.348789427,-0.274353163
504,504,1720135.327682912,6041178.580535208,-0.456549992
505,505,1723866.631124174,6041135.728739194,0.932724082
506,506,1719992.416809351,6041212.799418148,2.982334109
507,507,1723919.57963073,6041121.476044118,0.597939028
508,508,1719354.362601457,6041181.90649176,-0.638641223
509,509,1723989.435115573,6041108.915382973,-0.21101359
510,510,1720143.178284914,6041158.542228117,-0.480305075
511,511,1722726.004024081,6041117.635517944,0.129214286
512,512,1722696.905352086,6041103.611913711,-0.094584907
513,513,1723905.874307454,6041080.139339491,0.289444443
514,514,1719364.757502066,6041139.254442837,-0.518507689
515,515,1723918.81843143,6041066.679473466,0.419824995
516,516,1723947.648763499,6041085.199347916,0.080046304
517,517,1719379.150298464,6041119.040339511,-0.651650008
