OID,FID_,X,Y,BCE_Kaipar
7884,7884,1725581.834687271,5987692.786852356,1.539843181
7885,7885,1732096.085788858,5987595.03657279,1.525044119
7886,7886,1732524.103739508,5987594.683650172,1.237830603
7887,7887,1732547.538646997,5987588.979758899,1.32427773
7888,7888,1734000.447052986,5987566.332100192,1.869090921
7889,7889,1698720.072626957,5988029.617226945,0.615928578
7890,7890,1698920.919778889,5988033.362832342,0.651196323
7891,7891,1699139.438849871,5988023.408040192,2.256481498
7892,7892,1708284.37996678,5987914.403467389,0.301897431
7893,7893,1717994.53907373,5987788.447924037,0.918803551
7894,7894,1724871.557425585,5987691.134896194,1.634612906
7895,7895,1724895.60126663,5987692.69302087,1.566055576
7896,7896,1724937.431062035,5987697.232724315,1.551705123
7897,7897,1725024.747503548,5987690.839063105,1.474788503
7898,7898,1725040.880347311,5987689.880574433,1.471324979
7899,7899,1725565.695463071,5987689.395790176,1.507817166
7900,7900,1732087.568677747,5987585.655517092,1.459197543
7901,7901,1733974.151995903,5987561.350799933,1.29029672
7902,7902,1734032.65945943,5987556.81444922,4.864864904
7903,7903,1698901.272445343,5988021.128726465,0.670215622
7904,7904,1699155.564877224,5988013.399954211,1.672308661
7905,7905,1708361.047009047,5987923.252401373,0.581528724
7906,7906,1712142.705979881,5987856.07122115,1.868573355
7907,7907,1712166.440306405,5987855.529988963,0.602678576
7908,7908,1712287.67297128,5987853.765873326,-0.296375012
7909,7909,1718995.111459351,5987764.659749202,-0.305525003
7910,7910,1724750.235373681,5987683.97350429,2.124897477
7911,7911,1724879.3046054,5987682.23308954,1.573612535
7912,7912,1724988.719285347,5987680.000837566,1.504433651
7913,7913,1725056.880465219,5987679.68372266,1.523458358
7914,7914,1733858.191267113,5987561.20993468,1.227655762
7915,7915,1698784.059803391,5988006.784102829,0.62842858
7916,7916,1698875.524834617,5988009.430447504,0.661367341
7917,7917,1699171.752692763,5988003.572452521,5.072333348
7918,7918,1699227.403873838,5988002.468541863,-0.622880022
7919,7919,1712231.053728742,5987845.255901979,-0.276555567
7920,7920,1716557.360397802,5987786.948861323,1.126770806
7921,7921,1724734.058947606,5987674.076975252,2.097480542
7922,7922,1726049.558008088,5987656.125375681,1.006833304
7923,7923,1698800.201896447,5987997.539656907,1.223506667
7924,7924,1698816.23219041,5987996.452912712,0.861641518
7925,7925,1708184.476634355,5987900.135974561,0.519478462
7926,7926,1708263.558479275,5987891.938035433,-0.003846154
7927,7927,1708582.458362873,5987881.040381152,-0.078781815
7928,7928,1712180.654901542,5987840.613734003,-0.034104849
7929,7929,1712247.151894686,5987841.583447624,-0.300000012
7930,7930,1718010.276918358,5987758.334576832,1.008499996
7931,7931,1725090.019690327,5987666.822481097,1.552915779
7932,7932,1725876.29738612,5987648.522808917,1.595081816
7933,7933,1726033.441352788,5987645.403925021,1.28830138
7934,7934,1733846.048211525,5987529.039087295,1.269799988
7935,7935,1698838.465739417,5987998.886353058,0.96522335
7936,7936,1698852.448149796,5987986.802565101,1.24444909
7937,7937,1699219.693906483,5987982.624617534,0.555670884
7938,7938,1699260.964335046,5987982.156871825,-0.577767687
7939,7939,1719801.584459694,5987758.087040479,0.742956298
7940,7940,1725790.807262569,5987639.40878226,1.599053581
7941,7941,1699235.72298373,5987972.476013253,0.853564099
7942,7942,1699276.079616698,5987972.015864792,-0.438874985
7943,7943,1708616.918599932,5987863.227360168,0.6136
7944,7944,1712141.872657197,5987815.77971664,-0.096849997
7945,7945,1724693.471102279,5987644.387458623,2.389632302
7946,7946,1725435.641634552,5987634.098945191,1.550544781
7947,7947,1725621.159621047,5987631.891711519,0.738290885
7948,7948,1733846.170496903,5987509.303530054,1.468928597
7949,7949,1699243.694770459,5987962.437141046,1.543645556
7950,7950,1716024.11838357,5987754.93304637,-0.345956536
7951,7951,1718001.634504328,5987728.350582049,1.160424991
7952,7952,1725124.913483951,5987646.236868133,1.551837201
7953,7953,1725403.253347108,5987625.592334849,1.531351807
7954,7954,1726151.683455311,5987614.050976994,1.496708313
7955,7955,1699259.782168011,5987957.29437401,0.704226408
7956,7956,1708632.812496091,5987843.09682517,0.295548839
7957,7957,1716040.178200615,5987744.808729732,0.290190478
7958,7958,1724676.702600683,5987625.277674615,2.16517505
7959,7959,1725362.751885138,5987616.208725829,1.533588257
7960,7960,1725969.648857103,5987614.444241431,1.3673018
7961,7961,1726168.60687198,5987603.09890424,1.547746922
7962,7962,1726209.842275082,5987601.214418099,1.381877549
7963,7963,1733926.580845108,5987488.13184068,1.351428553
7964,7964,1716056.699067614,5987736.954061177,0.738181816
7965,7965,1724661.331548029,5987614.013879959,2.026142838
7966,7966,1725150.612753015,5987615.783320751,1.369710422
7967,7967,1725992.263557076,5987596.533503163,1.508116844
7968,7968,1726199.824092145,5987593.419062101,1.238913976
7969,7969,1732634.831348308,5987499.987589805,1.513956485
7970,7970,1699292.812219931,5987946.629283393,0.274976819
7971,7971,1708646.50621122,5987825.225517363,0.37638554
7972,7972,1724652.865772884,5987604.688177819,2.027038496
7973,7973,1725164.701181525,5987598.398058301,1.143601273
7974,7974,1726218.040337722,5987583.187886942,1.390808317
7975,7975,1732055.071698515,5987495.748315578,1.163279983
7976,7976,1699300.317582156,5987923.892584988,0.773319164
7977,7977,1716470.611920883,5987797.767075536,0.031844562
7978,7978,1716161.853250661,5987713.967713291,0.378644915
7979,7979,1724644.415864979,5987595.234951565,2.033369209
7980,7980,1725793.194493589,5987610.448739521,1.412744027
7981,7981,1726104.893991866,5987574.860792234,1.459924971
7982,7982,1726190.079490168,5987574.210251499,1.561879654
7983,7983,1699316.532938839,5987913.498005805,0.392153847
7984,7984,1708661.749450007,5987800.11967144,0.178345458
7985,7985,1712112.578459182,5987789.176197443,-0.265383988
7986,7986,1724636.010447169,5987585.685568452,2.038837816
7987,7987,1724664.583577146,5987592.6102294,2.329102012
7988,7988,1724700.931381013,5987585.835100632,2.489885154
7989,7989,1725182.611390895,5987580.698251637,1.298978524
7990,7990,1725253.927016211,5987576.673823834,1.404597969
7991,7991,1726080.509857639,5987567.670791096,1.925675011
7992,7992,1726124.226400816,5987572.874571552,1.451854381
7993,7993,1726137.099667766,5987564.528123825,1.451064901
7994,7994,1726241.494074726,5987567.332657617,1.475491094
7995,7995,1732613.644031765,5987562.715215619,1.290222484
7996,7996,1732497.209866201,5987470.133656152,1.349637516
7997,7997,1699332.051136766,5987901.989494573,0.162189187
7998,7998,1712194.600045471,5987764.780114579,1.037665959
7999,7999,1724651.56352466,5987575.659474663,2.43321432
8000,8000,1724736.475300192,5987574.293826548,2.139682263
8001,8001,1725007.43881454,5987571.680447381,1.62544618
8002,8002,1725213.134541215,5987568.384480354,1.351682249
8003,8003,1726029.427127387,5987621.854447976,1.497547339
8004,8004,1726153.371057897,5987554.850387351,1.517268668
8005,8005,1726193.232231791,5987553.847604356,1.558618223
8006,8006,1724629.034806589,5987566.274866171,2.329777724
8007,8007,1725022.954646912,5987560.667922534,1.38806412
8008,8008,1725547.597256417,5987557.999250928,0.644919688
8009,8009,1725676.509813067,5987551.356561023,1.57059264
8010,8010,1726169.10487229,5987544.117690894,1.671341792
8011,8011,1732009.02053562,5987457.218029463,1.283862746
8012,8012,1732489.182817685,5987457.352986473,1.296821017
8013,8013,1733764.860445725,5987429.939994227,1.254576311
8014,8014,1733780.53144033,5987430.372096609,1.315058792
8015,8015,1733820.88950454,5987429.751695274,1.418499969
8016,8016,1699355.769360696,5987881.413264517,0.252775003
8017,8017,1724635.300885982,5987556.15956017,2.639587522
8018,8018,1724720.341241749,5987566.380821714,2.243254191
8019,8019,1724814.542900057,5987636.882118616,1.746085478
8020,8020,1725031.251259025,5987551.163215905,1.244328369
8021,8021,1725531.238623587,5987543.284664263,0.015725006
8022,8022,1725684.757448469,5987540.868136154,1.551767896
8023,8023,1726177.126548264,5987534.153734881,2.714844163
8024,8024,1731988.493180464,5987448.490304781,2.535545492
8025,8025,1715926.066076081,5987666.540496927,0.451230771
8026,8026,1719739.335643316,5987621.908278031,0.743732991
8027,8027,1726185.178179591,5987524.231300212,4.119486461
8028,8028,1731915.686792028,5987438.899868105,3.211999893
8029,8029,1732456.558908173,5987435.669553107,0.349799993
8030,8030,1733796.368329219,5987410.193831327,1.36662495
8031,8031,1699379.16720557,5987861.214254571,0.048333352
8032,8032,1719727.402409804,5987604.916125289,0.964854559
8033,8033,1725048.128678214,5987531.38433861,0.825446814
8034,8034,1725648.594005299,5987535.069018176,1.604493573
8035,8035,1731931.838777854,5987428.486619802,3.469303578
8036,8036,1732488.149008253,5987424.656850271,0.85323272
8037,8037,1699411.926598882,5987850.87466507,-0.43704998
8038,8038,1712218.891988188,5987719.277603482,-0.290932994
8039,8039,1718034.795352947,5987664.951569638,1.34481403
8040,8040,1726198.693247769,5987511.014260296,3.050362383
8041,8041,1735119.899288247,5987366.200122728,1.582857166
8042,8042,1735136.415696224,5987368.5244832,2.006808491
8043,8043,1699387.599175307,5987841.186553108,0.646250006
8044,8044,1715940.610133314,5987696.760282254,-0.059914286
8045,8045,1718033.17749707,5987609.27315654,1.197134642
8046,8046,1718105.009211128,5987612.331854888,1.012900007
8047,8047,1718170.12407089,5987612.012614808,0.764207215
8048,8048,1725062.686236545,5987510.349605481,2.273632898
8049,8049,1725612.668567119,5987509.203307198,1.613065559
8050,8050,1731905.761375696,5987421.133184207,3.359377378
8051,8051,1735182.158032915,5987354.852343058,1.416666614
8052,8052,1712228.859965088,5987675.128780028,-0.13075001
8053,8053,1718063.558206249,5987601.884267213,1.179149992
8054,8054,1718112.877785435,5987597.275069958,1.224249999
8055,8055,1718185.655569059,5987606.253895737,0.565661223
8056,8056,1725582.536990431,5987493.371473297,1.618163642
8057,8057,1726209.031144445,5987489.886016031,2.776624093
8058,8058,1730631.708114827,5987418.395579928,2.334649944
8059,8059,1731931.416828573,5987404.185066449,3.279980409
8060,8060,1733698.917472046,5987371.794313865,1.548987292
8061,8061,1733869.387485451,5987431.844077193,1.243822173
8062,8062,1735196.150570755,5987347.417093406,1.289115051
8063,8063,1715876.974478466,5987617.360991976,0.280150001
8064,8064,1718128.88532273,5987587.091157077,1.329666662
8065,8065,1725070.760799327,5987490.413464166,5.044205922
8066,8066,1730611.475110654,5987408.671637278,2.426886099
8067,8067,1730652.171771934,5987408.705184256,1.771972973
8068,8068,1731947.437691352,5987394.132285377,2.714059549
8069,8069,1735072.228064236,5987337.590465196,1.311904765
8070,8070,1699414.417153186,5987826.205583171,0.618357697
8071,8071,1699455.858885827,5987810.158820448,-0.792729156
8072,8072,1708661.328196529,5987711.14236177,0.172505976
8073,8073,1712218.339149293,5987658.082728497,0.259640352
8074,8074,1715856.489729558,5987614.996921286,-0.092608456
8075,8075,1718048.734759054,5987584.467433241,2.354359357
8076,8076,1725557.172308,5987478.40109857,1.589561931
8077,8077,1730599.138314096,5987398.9304473,3.187599957
8078,8078,1730631.249116597,5987398.669102946,1.806267836
8079,8079,1731963.455287703,5987384.107044324,1.528590223
8080,8080,1731983.695324661,5987406.121482642,1.624842723
8081,8081,1735063.241995389,5987329.545246892,2.738571386
8082,8082,1699412.019678691,5987802.215664286,1.641703679
8083,8083,1699467.930058551,5987801.660279762,-0.680145419
8084,8084,1718158.185306672,5987568.819134684,1.404506995
8085,8085,1731979.28770169,5987368.273364515,2.614064904
8086,8086,1733845.35467288,5987360.905209281,1.327266867
8087,8087,1699484.479875063,5987792.607846865,0.613615414
8088,8088,1699521.544204012,5987789.423278445,-0.746307694
8089,8089,1708676.822535084,5987680.134848867,0.725777778
8090,8090,1715830.927398118,5987594.718842728,-0.155691669
8091,8091,1718056.153749292,5987563.709837392,1.572333339
8092,8092,1725077.732929497,5987465.093745671,1.559230109
8093,8093,1730612.236232335,5987382.095739268,1.498331574
8094,8094,1699500.90663753,5987781.500174535,0.313469393
8095,8095,1715844.06014156,5987578.058128371,0.795164551
8096,8096,1718088.521069352,5987552.229917698,1.141490893
8097,8097,1735345.049181439,5987303.701098597,3.631825396
8098,8098,1735310.093736684,5987324.55989567,1.89472787
8099,8099,1718064.038038062,5987544.039191767,1.187263891
8100,8100,1725077.070156756,5987440.185779628,1.358229163
8101,8101,1730582.381917937,5987359.332170058,1.622575019
8102,8102,1733617.653749743,5987312.749956891,1.985142844
8103,8103,1735147.251161475,5987290.232673752,1.557636369
8104,8104,1735361.043944566,5987292.681804858,2.301838223
8105,8105,1699532.026375876,5987764.791982523,-0.760050014
8106,8106,1718071.734227629,5987528.243500792,1.137923071
8107,8107,1718090.403120444,5987527.409912884,1.12085844
8108,8108,1719656.270963789,5987571.229574097,0.56580902
8109,8109,1719629.929869965,5987506.790011243,0.613446823
8110,8110,1731995.456536062,5987340.331791724,1.430507711
8111,8111,1735376.95071996,5987281.735643492,1.614093941
8112,8112,1699540.087184199,5987749.549796279,-0.871975586
8113,8113,1712175.314101074,5987622.99899614,0.40173998
8114,8114,1726277.351560061,5987460.062050836,1.905309727
8115,8115,1730574.011454222,5987339.523223596,1.667779187
8116,8116,1733633.089101571,5987292.366434453,1.291454534
8117,8117,1735164.362124034,5987275.139024696,1.392694304
8118,8118,1699523.785681159,5987745.087716,0.084018877
8119,8119,1718079.831897229,5987514.963237698,1.122844971
8120,8120,1718119.571949684,5987507.685287749,1.105178535
8121,8121,1725070.63230643,5987410.020587817,1.352240002
8122,8122,1726336.88701813,5987392.910948011,3.833229542
8123,8123,1732002.751148105,5987313.65242889,2.290226786
8124,8124,1732517.451307346,5987341.960432901,1.315614454
8125,8125,1735385.464111408,5987267.670332864,1.670961527
8126,8126,1718095.469467181,5987497.953215572,1.063441599
8127,8127,1718127.668182546,5987497.407585359,1.114149973
8128,8128,1730748.754812384,5987385.58198454,1.490795753
8129,8129,1732672.300253397,5987287.673824077,1.444136994
8130,8130,1735158.144977482,5987249.810683761,1.361272704
8131,8131,1699531.57061056,5987724.933535817,0.124048194
8132,8132,1718135.764395762,5987487.129872795,1.099581833
8133,8133,1735138.683542228,5987240.57261737,1.234666614
8134,8134,1735224.169103175,5987287.566845605,1.870728945
8135,8135,1699538.882269589,5987709.901049473,0.138509089
8136,8136,1699555.127522872,5987714.133743472,-0.683714274
8137,8137,1730835.734848874,5987295.723626981,1.449999985
8138,8138,1733624.416801449,5987253.356715901,1.401707309
8139,8139,1734963.352306939,5987231.779419649,1.390256433
8140,8140,1718151.31609745,5987467.387723657,1.082910701
8141,8141,1730944.816134591,5987283.738497334,1.425410232
8142,8142,1731986.370105743,5987267.633842225,1.047179117
8143,8143,1735406.174949424,5987260.280217381,1.352222193
8144,8144,1719588.646291866,5987468.031978205,0.609518681
8145,8145,1725385.805046237,5987361.615592127,-0.425384644
8146,8146,1730594.195067043,5987314.144517698,1.280417076
8147,8147,1730855.453337507,5987275.69414688,1.483535703
8148,8148,1730936.327719361,5987274.2763763,1.488574971
8149,8149,1733494.967829394,5987235.408338659,1.185999987
8150,8150,1719535.85936464,5987428.344356323,0.519935491
8151,8151,1725472.030795895,5987344.999204338,1.553929825
8152,8152,1730831.249546339,5987265.889415799,1.462000003
8153,8153,1731961.256712,5987249.556674038,1.33758183
8154,8154,1733478.672217236,5987225.690749608,1.153750023
