OID,FID_,X,Y,BCE_Whanga
68,68,1835796.836285583,5931838.009590877,0.630250004
69,69,1835724.350100421,5931830.033071801,0.87922501
70,70,1835755.639393559,5931799.971257292,0.705220006
71,71,1835795.461648918,5931788.170149781,0.902864177
72,72,1835805.879223419,5931777.50406845,0.861724136
73,73,1833341.583435473,5931825.864962474,0.276550006
74,74,1833349.093437996,5931796.258498976,0.24448485
75,75,1833359.568209412,5931721.05509494,-0.085830359
76,76,1835958.828792311,5931603.902575822,0.524481481
77,77,1833313.818428061,5931643.738044719,0.296599999
78,78,1833343.502828844,5931661.192720449,-0.099080703
79,79,1833326.602137626,5931626.477147793,-0.100000001
80,80,1836012.339817072,5931531.942579145,1.120810366
81,81,1833324.656982367,5931576.65371847,-0.100000001
82,82,1836025.576954198,5931499.046957174,0.987578728
83,83,1836045.588737991,5931461.4927349,0.771315124
84,84,1836034.393633801,5931432.635681861,0.331732135
85,85,1836058.6245687,5931431.765241248,0.878987664
86,86,1836066.372405416,5931421.5757758,0.652175005
87,87,1836074.120222971,5931411.386302277,0.637750011
88,88,1836080.511176045,5931390.234771949,0.455891486
89,89,1833329.279003751,5931451.837196417,0.09079503
90,90,1833256.663847651,5931438.856043257,0.446124995
91,91,1836098.376843054,5931357.448820853,0.270434026
92,92,1836112.469936582,5931340.297216188,0.214912283
93,93,1833263.569718116,5931409.028765805,0.503234045
94,94,1836127.642104535,5931320.329747417,0.216836365
95,95,1836135.551337749,5931309.934417198,0.215148148
96,96,1833614.389416758,5931376.791212193,1.103666663
97,97,1836143.482138234,5931293.289768688,0.147244979
98,98,1836160.341529085,5931271.822219915,0.110834196
99,99,1836173.050381726,5931257.456629994,0.135280002
100,100,1833279.848288609,5931318.486365022,0.452882344
101,101,1836181.599786563,5931239.034900269,0.0946
102,102,1836189.670458447,5931228.433719207,0.106714287
103,103,1836204.804559327,5931217.555038038,0.195581398
104,104,1836212.641248099,5931207.546308776,0.173200001
105,105,1836223.838267182,5931180.394379774,0.073496882
106,106,1833304.692520239,5931237.6368143,0.039954954
107,107,1833242.637073231,5931219.055889078,0.141176471
108,108,1833314.862151826,5931217.812038294,0.057899999
109,109,1833257.845458989,5931209.3929726,1.102509802
110,110,1836265.451594466,5931128.808079383,0.177021165
111,111,1836896.239802867,5931104.474922406,0.870999992
112,112,1836948.794880149,5931104.821378935,0.527818184
113,113,1833225.905714915,5931200.490621543,-0.087454547
114,114,1836281.573742195,5931113.932709603,0.426952375
115,115,1836964.439907986,5931097.153271153,0.610074089
116,116,1833101.159600411,5931188.91417559,-9999.0
117,117,1836980.290542503,5931086.843162564,0.637709095
118,118,1836290.058204392,5931096.359552502,0.357654536
119,119,1834083.685229887,5931146.914498804,0.118050002
120,120,1836995.97629742,5931067.38577425,0.537327277
121,121,1837261.09146386,5931058.356455012,1.153575741
122,122,1837252.409617229,5931049.568461181,1.430708876
123,123,1837200.263304813,5931037.297450896,0.640476184
124,124,1837220.270735966,5931039.309739129,0.889661043
125,125,1837303.907977984,5931054.88504443,0.751938751
126,126,1833192.072649809,5931131.385663202,0.051249998
127,127,1834089.257031308,5931116.835914562,0.190978978
128,128,1837339.169276933,5931012.947027375,0.668111132
129,129,1833181.249683507,5931111.730435286,-0.04841993
130,130,1837365.500040502,5930986.211044776,0.601999998
