OID,FID_,X,Y,BCE_Tamaki
1557,1557,1766675.997999947,5909296.634678299,0.258176099
1558,1558,1767334.524689248,5909298.115863131,2.543619787
1559,1559,1767391.790566456,5909282.3418937,1.157321453
1560,1560,1766247.828368707,5909295.064749322,1.985443033
1561,1561,1766631.804812463,5909287.532482998,0.287334527
1562,1562,1766824.800578345,5909288.697027626,1.319685857
1563,1563,1767351.268029904,5909273.487195033,4.145102014
1564,1564,1765879.929814476,5909292.58158266,0.290135133
1565,1565,1766280.529092619,5909292.668164896,0.637870373
1566,1566,1767240.106164146,5909276.634366283,1.518909088
1567,1567,1765279.148476288,5909284.280162229,-0.004444436
1568,1568,1766191.246301423,5909266.26127607,0.427874989
1569,1569,1766413.307077955,5909273.197490834,0.567385625
1570,1570,1767247.499705157,5909251.265065267,1.965238074
1571,1571,1767353.157433025,5909248.595627827,4.181250054
1572,1572,1765895.646069692,5909262.655550878,0.432307691
1573,1573,1767260.269742822,5909236.0947958,1.205203277
1574,1574,1767358.391542296,5909233.349022908,4.234339723
1575,1575,1765175.021646593,5909271.151218744,0.096187501
1576,1576,1766372.428158438,5909248.062443976,0.288022283
1577,1577,1766686.912171098,5909237.970422109,1.259838727
1578,1578,1765484.338050498,5909251.570920084,-0.21608696
1579,1579,1765910.680044885,5909241.84146402,0.615874991
1580,1580,1767411.457414814,5909222.776326211,1.17336449
1581,1581,1765334.525218504,5909243.11812487,1.226124987
1582,1582,1765382.52228863,5909242.182269528,-0.856625
1583,1583,1765470.515659324,5909240.466818671,-0.465194819
1584,1584,1764982.697614912,5909240.093650504,1.206857164
1585,1585,1765102.933523596,5909236.879106325,4.780169495
1586,1586,1765077.998039394,5909228.373740096,0.701636343
1587,1587,1765134.136994569,5909226.352618474,0.408653858
1588,1588,1767389.025339962,5909183.675298726,0.979821419
1589,1589,1765342.663289372,5909227.265178665,0.682787801
1590,1590,1765411.650252248,5909222.196855474,-0.796171227
1591,1591,1765949.739390696,5909201.396874463,0.407818181
1592,1592,1764988.035225024,5909215.792679207,0.992813841
1593,1593,1765008.383255412,5909238.80821254,1.055889018
1594,1594,1765089.766898947,5909208.00217632,0.174437497
1595,1595,1765934.269418319,5909198.558021623,0.438479999
1596,1596,1765048.212246906,5909213.880394453,0.488955225
1597,1597,1765942.743797862,5909183.373530803,0.407837838
1598,1598,1766257.48367321,5909175.229428887,0.305000007
1599,1599,1766318.352063971,5909210.285614861,0.313023149
1600,1600,1765989.309136169,5909170.509874566,0.366794875
1601,1601,1766201.299694535,5909166.71012779,0.261495326
1602,1602,1766225.297736482,5909166.240210876,0.273893799
1603,1603,1765965.69531904,5909161.868238692,0.369661016
1604,1604,1766005.11278377,5909160.229997403,0.338208342
1605,1605,1765973.700565517,5909153.105994411,0.46829269
1606,1606,1766024.91623008,5909149.872073408,0.379687492
1607,1607,1765989.418066169,5909142.822320763,0.567111111
1608,1608,1766204.940901463,5909136.681666154,0.969729718
1609,1609,1767396.612474216,5909112.947817906,1.227125001
1610,1610,1767588.430016928,5909108.890177694,1.118499985
1611,1611,1766004.891655474,5909137.664103099,0.571680669
1612,1612,1766111.233598106,5909150.888215963,0.428947922
1613,1613,1766124.715127684,5909129.818492915,1.041200005
1614,1614,1766212.990814419,5909126.909731105,0.971587295
1615,1615,1767539.712768677,5909104.969976016,1.131210433
1616,1616,1767628.267218436,5909098.856650147,1.175833335
1617,1617,1767661.446905426,5909101.642340736,1.300035029
1618,1618,1766141.112116349,5909119.354271458,0.313061228
1619,1619,1767508.224534811,5909091.530675043,1.156909112
1620,1620,1767572.190709578,5909088.813420104,3.905681732
1621,1621,1767772.208594464,5909086.355367509,1.963611099
1622,1622,1765001.596247269,5909142.475172355,0.177800826
1623,1623,1765340.208052285,5909124.088950043,0.306938777
1624,1624,1766029.123724821,5909121.443414759,0.609300908
1625,1625,1766156.23781309,5909113.218564571,0.311182791
1626,1626,1766226.400634767,5909114.396141983,1.000118326
1627,1627,1766244.103308067,5909104.971041881,1.034999999
1628,1628,1767531.896747786,5909079.772147147,1.500566091
1629,1629,1767584.775867527,5909080.45753124,4.915571499
1630,1630,1767659.809908772,5909080.205402832,4.752093132
1631,1631,1766256.384881194,5909097.478884475,2.072795664
1632,1632,1767349.336466128,5909074.24160764,1.424285701
1633,1633,1767416.919558907,5909082.924316949,0.907673381
1634,1634,1766356.003727578,5909089.726074071,0.893591552
1635,1635,1767464.515767259,5909062.307180043,1.27578574
1636,1636,1764987.642372797,5909100.314015562,-0.841375006
1637,1637,1767355.89747613,5909059.743229486,1.350785739
1638,1638,1767475.926336773,5909052.92524472,1.28357146
1639,1639,1764964.236101737,5909090.080559346,0.260847453
1640,1640,1765267.423499498,5909084.898076016,-0.001041667
1641,1641,1767491.736147783,5909042.69084106,1.921568653
1642,1642,1766381.743686081,5909064.114759239,0.877340151
1643,1643,1767363.388310721,5909039.396310747,2.187027045
1644,1644,1767507.288652696,5909031.347542108,2.261891906
1645,1645,1764819.385150549,5909073.279046517,1.089857168
1646,1646,1764971.06250266,5909070.72500762,-0.900000004
1647,1647,1767515.435302112,5909021.789976079,2.394461535
1648,1648,1764812.123153131,5909063.266707516,1.06660379
1649,1649,1765190.847892222,5909056.478115501,0.086100629
1650,1650,1766394.55302814,5909037.940135638,0.901100909
1651,1651,1767370.89848966,5909019.088546271,1.784645178
1652,1652,1764832.49004471,5909053.477971189,1.049072164
1653,1653,1765162.656545227,5909047.05656872,0.131874999
1654,1654,1766418.347698855,5909022.266484074,1.383611106
1655,1655,1765150.463762401,5909037.323441006,0.1999375
1656,1656,1766410.927325214,5909012.692618514,0.877391281
1657,1657,1764898.294200178,5909032.258309033,2.332250023
1658,1658,1765210.106285983,5909026.393059182,0.770181808
1659,1659,1766421.714114435,5909001.926270498,1.009904775
1660,1660,1765185.914554346,5909016.893672238,0.755454552
1661,1661,1764900.683715628,5909011.911164579,0.157051291
1662,1662,1764919.367130333,5909018.554840317,-0.341124999
1663,1663,1765081.694474381,5908998.780113897,0.194375004
1664,1664,1766354.123844691,5908971.659439715,1.074418589
1665,1665,1764761.533241205,5908995.033714759,0.769750005
1666,1666,1764897.519276708,5908992.391374435,-0.891500015
1667,1667,1766345.479602133,5908963.962063982,1.227272744
1668,1668,1767386.071614503,5908944.360705676,1.35322035
1669,1669,1764745.341336323,5908985.377733472,0.836249997
1670,1670,1765137.143247187,5908977.961333263,0.756666666
1671,1671,1766337.212662589,5908954.270811277,1.538101255
1672,1672,1767401.347983385,5908933.823303645,2.192999959
1673,1673,1764764.705466201,5908975.693331661,0.74536362
1674,1674,1765029.11814198,5908969.891687988,0.2089375
1675,1675,1765120.950907791,5908968.306054808,0.84836365
1676,1676,1764752.953391713,5908965.28903993,0.721624996
1677,1677,1765070.619674727,5908974.640687156,0.546600221
1678,1678,1766329.004599831,5908940.047793019,1.023867912
1679,1679,1767409.444950217,5908919.931547504,4.251666538
1680,1680,1765061.167057432,5908948.665227795,0.827678575
1681,1681,1764808.581765473,5908954.118344618,0.430314964
1682,1682,1765040.377570055,5908939.962577666,0.934629618
1683,1683,1767417.15359088,5908900.108853563,4.478288187
1684,1684,1765024.185419877,5908930.307120317,0.928392862
1685,1685,1767424.363626691,5908883.344676239,4.595479449
1686,1686,1765007.993307372,5908920.651633197,0.932678563
1687,1687,1764959.962309267,5908911.413980614,0.282874997
1688,1688,1766344.152901997,5908883.966384061,4.123972543
1689,1689,1767432.309673558,5908869.595038639,2.540606064
1690,1690,1764797.790559119,5908915.860268832,0.284068967
1691,1691,1764951.769688337,5908901.602670595,0.343124997
1692,1692,1767440.069226992,5908853.430056754,1.125692296
1693,1693,1764719.782046593,5908895.846276749,0.761578948
1694,1694,1766328.796879821,5908863.575242244,1.734634135
1695,1695,1767447.447907004,5908842.909743796,1.479210538
1696,1696,1764783.984686459,5908884.922509834,0.058163245
1697,1697,1764671.487485103,5908876.415465359,0.628955222
1698,1698,1764663.158739465,5908867.154087798,0.882857132
1699,1699,1766312.104396684,5908834.607567808,1.169454562
1700,1700,1767459.456137638,5908822.441328223,1.216775535
1701,1701,1767471.102969535,5908789.202725742,1.186789017
1702,1702,1764795.901070558,5908836.512604423,0.124136986
1703,1703,1766313.090614493,5908809.799293831,1.726403153
1704,1704,1764663.240484154,5908818.015480137,1.22433962
1705,1705,1764670.114495913,5908803.166487216,2.12434482
1706,1706,1767484.053728574,5908752.500355228,1.1302697
1707,1707,1765132.382769214,5908767.374694581,1.012468353
1708,1708,1764681.753958711,5908778.898531569,1.021747965
1709,1709,1764837.167706586,5908769.229319847,-0.0715
1710,1710,1764701.019921094,5908761.9770071,1.026918245
1711,1711,1765066.023893452,5908749.064930378,0.78698413
1712,1712,1765156.677834156,5908748.26044409,0.985000017
1713,1713,1764720.007032901,5908754.76110545,1.211626784
1714,1714,1764736.800075354,5908746.325240726,2.073312103
1715,1715,1764844.779317882,5908749.140523466,0.000187499
1716,1716,1765053.041741805,5908739.564608194,0.973142844
1717,1717,1765164.640259006,5908737.933726924,0.988499985
1718,1718,1764756.807197396,5908742.293911197,1.562835813
1719,1719,1764852.487701608,5908734.035132638,-0.165875001
1720,1720,1765044.665384094,5908730.024527534,0.797142851
1721,1721,1765172.459294127,5908728.538031249,0.906274496
1722,1722,1764860.293073072,5908723.912831907,-0.167374999
1723,1723,1765036.453448818,5908720.270269711,0.77277776
1724,1724,1764776.283240096,5908726.051545005,1.161405626
1725,1725,1765028.981873599,5908709.922048167,0.755818186
1726,1726,1764796.172731333,5908705.58565327,1.133013694
1727,1727,1764868.001303103,5908708.807232293,-0.078562502
1728,1728,1764916.287302232,5908692.913379981,0.57199999
1729,1729,1764819.637591874,5908684.949037179,1.15434213
1730,1730,1765091.328362853,5908679.739289766,0.080178575
1731,1731,1765003.819524826,5908670.501631539,0.745538472
1732,1732,1764859.130759533,5908664.112886045,0.455500002
1733,1733,1764931.120491538,5908662.713639124,0.695624994
1734,1734,1765051.243130958,5908657.378263837,-0.187606172
1735,1735,1764930.732918765,5908642.780273573,0.486375011
1736,1736,1764835.551114703,5908645.411455,0.681152481
1737,1737,1764951.610953088,5908639.955533784,0.803333339
1738,1738,1764962.340716226,5908622.224664317,-0.277750017
1739,1739,1764805.535068982,5908608.420306709,-0.199452737
1740,1740,1765114.183102534,5908599.622608858,0.969999988
1741,1741,1764817.780799159,5908595.123337281,-0.235874996
1742,1742,1764963.988508685,5908605.350895601,-0.014775213
1743,1743,1765122.224222477,5908585.510399432,0.903282446
1744,1744,1764873.219555201,5908573.903975639,0.757962971
1745,1745,1765169.17469547,5908568.146293974,1.192142843
1746,1746,1764689.266639585,5908567.641023913,0.375641015
1747,1747,1764921.169704502,5908562.47559064,0.863090913
1748,1748,1765129.648011182,5908565.030251928,2.360579702
1749,1749,1764674.136653227,5908557.048422177,-0.315199995
1750,1750,1764704.828647076,5908564.081582816,-0.008644068
1751,1751,1764816.848560113,5908555.461041071,0.896363621
1752,1752,1764859.82906547,5908556.022334282,0.770312523
1753,1753,1765136.373574654,5908549.045231136,0.981200008
1754,1754,1764792.65863133,5908545.96058765,0.941785691
1755,1755,1765176.599074069,5908538.49277342,2.282407365
1756,1756,1764776.467506417,5908536.304687456,0.846481477
1757,1757,1765184.561260226,5908528.166026783,3.834363638
1758,1758,1764640.410887711,5908518.601722944,0.00175676
1759,1759,1764744.085369615,5908516.992797754,0.734107135
1760,1760,1765192.755049528,5908508.065515998,2.095199959
1761,1761,1764632.098074962,5908508.955412239,-0.543670866
1762,1762,1765199.976430242,5908497.954406464,1.023875
1763,1763,1764640.030068844,5908498.669826866,-0.589999974
1764,1764,1765112.17761026,5908489.27970952,0.897605632
1765,1765,1765211.347208479,5908487.178258404,0.358073398
1766,1766,1765287.768190568,5908486.273626677,3.172102994
1767,1767,1765105.267684569,5908479.701311946,0.937674399
1768,1768,1765119.573527281,5908480.052544473,1.158493138
1769,1769,1765164.582842956,5908475.14094161,0.955721921
1770,1770,1765189.385415422,5908461.161267819,0.980972746
1771,1771,1765207.376924351,5908448.985105884,1.158095265
1772,1772,1765223.078140868,5908438.049105254,0.931216228
1773,1773,1765286.63959232,5908436.644471453,0.823749995
1774,1774,1764508.550314957,5908441.522639926,1.185040007
1775,1775,1764526.573180334,5908441.451162518,1.084909097
1776,1776,1764542.748926374,5908444.785241282,1.122411337
1777,1777,1764679.424187564,5908490.730080963,1.071946175
1778,1778,1765230.838498981,5908427.816239869,0.591066669
1779,1779,1764632.774343903,5908462.707550822,0.625860408
1780,1780,1765238.450840261,5908417.481768707,0.476666668
1781,1781,1765246.546814407,5908403.648330267,0.523257572
1782,1782,1764685.484296836,5908402.704761604,0.999082565
1783,1783,1765254.350843329,5908387.771020672,0.830447754
1784,1784,1764509.609347102,5908391.928055029,1.102222213
1785,1785,1764578.344866064,5908407.914740825,1.274051882
1786,1786,1765262.311220583,5908373.98214177,1.340521749
1787,1787,1764517.364745629,5908370.908537936,0.845531894
1788,1788,1764468.802119101,5908362.793040887,0.924473678
1789,1789,1764558.731736726,5908368.586985574,1.104114113
1790,1790,1764709.15132543,5908357.942955651,1.112000018
1791,1791,1765269.87791265,5908353.492564072,1.494508194
1792,1792,1765284.46589328,5908346.751306777,1.835185169
1793,1793,1764413.201298118,5908352.357284028,1.054642853
1794,1794,1764585.142054594,5908350.474615637,1.111612917
1795,1795,1764668.964946849,5908348.75280696,-0.074999995
1796,1796,1765276.856443428,5908336.929254787,0.984874983
1797,1797,1764420.574773794,5908344.283552921,1.049857137
1798,1798,1764385.233670115,5908336.852378828,0.989317393
1799,1799,1765284.735170516,5908308.64486972,1.089653461
1800,1800,1764618.529991372,5908308.054796094,1.525581356
1801,1801,1764641.547092735,5908286.710181886,1.150091733
1802,1802,1765295.988213295,5908276.32337725,2.707982839
1803,1803,1764651.419968023,5908269.329906136,1.055999985
1804,1804,1765307.437645199,5908256.759674464,1.602368422
1805,1805,1764635.871092396,5908208.808466243,1.1607692
1806,1806,1764617.82012066,5908180.066269149,1.243766263
1807,1807,1764594.001105675,5908159.64683531,1.165961548
1808,1808,1764585.528902466,5908150.356722521,1.449384586
1809,1809,1764577.101927677,5908140.907813921,1.079220786
1810,1810,1764504.454945834,5908101.092705629,1.106199967
1811,1811,1764520.171523866,5908103.106464332,1.110204086
1812,1812,1764496.118115496,5908092.676157778,1.146363605
1813,1813,1764488.010131058,5908082.805536683,1.193157922
1814,1814,1764480.88869748,5908062.835916455,1.216956512
1815,1815,1764498.301606113,5907813.939875237,4.886764786
1816,1816,1764478.359074588,5907803.726916529,1.389380538
1817,1817,1764466.189600693,5907795.070041056,0.926938778
1818,1818,1764450.45156282,5907715.056871925,0.299375011
1819,1819,1764455.854699792,5907704.809539469,0.049444447
1820,1820,1764431.0304511,5907604.868585025,1.085076917
1821,1821,1764422.690375441,5907595.276832348,1.045303019
1822,1822,1764449.872587172,5907595.912843788,0.8946789
1823,1823,1764414.36945316,5907585.649043501,1.013918921
1824,1824,1764437.957391539,5907585.310151891,1.134310346
1825,1825,1764397.800842685,5907566.279378766,1.027215172
1826,1826,1764389.564029159,5907556.528098115,1.03076924
1827,1827,1764277.37951877,5907548.015078952,2.96875007
1828,1828,1764378.746578898,5907546.229561001,1.15782259
1829,1829,1764365.959859733,5907535.918557835,1.441509419
1830,1830,1764357.595536324,5907526.390028144,2.530468747
1831,1831,1764275.082253795,5907509.140456934,2.797555531
1832,1832,1764340.914147347,5907507.211799327,2.26704226
1833,1833,1764332.602825319,5907497.568133053,1.004533334
1834,1834,1764324.278701209,5907487.935859166,0.764303778
1835,1835,1764316.030679501,5907478.200127245,0.475875
1836,1836,1764053.178814794,5907476.62342566,2.469405674
1837,1837,1764300.206735299,5907467.706313726,0.881451605
1838,1838,1764027.806959061,5907464.486554365,1.589019565
1839,1839,1764096.129928464,5907478.419613464,2.573881124
1840,1840,1764323.484558815,5907458.316097194,1.281481479
1841,1841,1764203.436725871,5907448.740395172,4.417407513
1842,1842,1764227.490539244,5907450.731219122,4.437316988
1843,1843,1764283.302882068,5907449.124269441,0.698518512
1844,1844,1764034.242742677,5907445.364268798,4.640407995
1845,1845,1764026.323885045,5907434.464119678,4.818749949
1846,1846,1764144.097656494,5907441.111580099,2.322651516
1847,1847,1764178.808255271,5907421.204396868,1.343208324
1848,1848,1764018.161686705,5907414.61923703,1.945624983
1849,1849,1764224.214705395,5907411.946512804,1.495588229
1850,1850,1764009.957533866,5907394.751798785,1.969444464
1851,1851,1763991.572893888,5907387.130106131,2.255619033
1852,1852,1763966.009275811,5907375.301297042,3.079375031
1853,1853,1763948.832648866,5907359.311836412,5.226807218
1854,1854,1764267.872611866,5907372.831645951,1.35293912
1855,1855,1764281.67103425,5907335.755910543,1.349230768
1856,1856,1764289.615003561,5907320.77111156,0.928979591
